"d1","d2","d3","d4","d5","d6","d7","d8","d9","d19","d11","d12","d13","d14","d15","d16","d17","d18","d19.1","d20","d21","d22","class"
1,50,32600,2435,170,6000,225,215,9.6,9.5,226,1521,4603,1813,1428,2715,459,424,1600,100,70,168,1
1,50,34010,2435,170,6000,225,225,8.7,8.9,212,1521,4603,1813,1428,2715,459,424,1600,100,70,168,1
1,50,35750,2435,170,6000,225,215,9.6,9.5,226,1521,4603,1813,1428,2715,459,424,1600,100,70,168,1
1,50,31700,1984,180,5300,240,225,8.8,8.9,212,1542,4603,1813,1428,2715,468,424,1600,100,70,135,1
1,50,33440,1984,180,5300,240,215,9.5,9.5,227,1542,4603,1813,1428,2715,468,424,1600,100,70,135,1
1,50,32860,1984,180,5300,240,225,8.8,8.9,212,1542,4603,1813,1428,2715,468,424,1600,100,70,135,1
1,50,34600,1984,180,5300,240,215,9.5,9.5,227,1542,4603,1813,1428,2715,468,424,1600,100,70,135,1
1,50,36010,1984,180,5300,240,225,8.8,8.9,212,1542,4603,1813,1428,2715,468,424,1600,100,70,135,1
1,50,38060,1984,180,5300,240,215,9.5,9.5,227,1542,4603,1813,1428,2715,468,424,1600,100,70,135,1
1,50,33160,2521,210,5000,320,235,7.6,9.1,217,1553,4603,1813,1428,2715,457,424,1600,100,70,175,1
1,50,35210,2521,210,5000,320,230,8,9.8,234,1553,4603,1813,1428,2715,457,424,1600,100,70,175,1
1,50,34320,2521,210,5000,320,235,7.6,9.1,217,1553,4603,1813,1428,2715,457,424,1600,100,70,175,1
1,50,36370,2521,210,5000,320,230,8,9.8,234,1553,4603,1813,1428,2715,457,424,1600,100,70,175,1
1,50,37470,2521,210,5000,320,235,7.6,9.1,217,1553,4603,1813,1428,2715,457,424,1600,100,70,175,1
1,50,39520,2521,210,5000,320,230,8,9.8,234,1553,4603,1813,1428,2715,457,424,1600,100,70,175,1
1,50,35880,2521,210,5000,320,225,7.3,9.7,232,1633,4603,1813,1428,2715,427,424,1600,100,72,175,1
1,50,37930,2521,210,5000,320,220,7.7,10.2,244,1633,4603,1813,1428,2715,427,424,1600,100,72,175,1
1,50,37040,2521,210,5000,320,225,7.3,9.7,232,1633,4603,1813,1428,2715,427,424,1600,100,72,175,1
1,50,39090,2521,210,5000,320,220,7.7,10.2,244,1633,4603,1813,1428,2715,427,424,1600,100,72,175,1
1,50,40190,2521,210,5000,320,225,7.3,9.7,232,1633,4603,1813,1428,2715,427,424,1600,100,72,175,1
1,50,42240,2521,210,5000,320,220,7.7,10.2,244,1633,4603,1813,1428,2715,427,424,1600,100,72,175,1
1,50,39120,2401,260,5500,350,250,6.5,9.3,220,1561,4603,1813,1428,2715,449,424,1600,100,70,168,1
1,50,41170,2401,260,5500,350,250,6.9,9.8,234,1561,4603,1813,1428,2715,449,424,1600,100,70,168,1
1,50,42270,2401,260,5500,350,250,6.5,9.3,220,1561,4603,1813,1428,2715,449,424,1600,100,70,168,1
1,50,44320,2401,260,5500,350,250,6.9,9.8,234,1561,4603,1813,1428,2715,449,424,1600,100,70,168,1
2,50,30240,2401,126,4000,300,200,11.9,6.4,169,1565,4603,1813,1428,2715,465,424,1600,100,70,386,1
2,50,31400,2401,126,4000,300,200,11.9,6.4,169,1565,4603,1813,1428,2715,465,424,1600,100,70,386,1
2,50,34550,2401,126,4000,300,200,11.9,6.4,169,1565,4603,1813,1428,2715,465,424,1600,100,70,386,1
2,50,31740,2401,163,4000,340,210,9.2,6.6,174,1577,4603,1813,1428,2715,453,424,1600,100,70,386,1
2,50,33790,2401,163,4000,340,210,9.7,7.5,199,1577,4603,1813,1428,2715,453,424,1600,100,70,386,1
2,50,32900,2401,163,4000,340,210,9.2,6.6,174,1577,4603,1813,1428,2715,453,424,1600,100,70,386,1
2,50,34950,2401,163,4000,340,210,9.7,7.5,199,1577,4603,1813,1428,2715,453,424,1600,100,70,386,1
2,50,36050,2401,163,4000,340,210,9.2,6.6,174,1577,4603,1813,1428,2715,453,424,1600,100,70,386,1
2,50,38100,2401,163,4000,340,210,9.7,7.5,199,1577,4603,1813,1428,2715,453,424,1600,100,70,386,1
2,50,32520,2401,185,4000,400,230,8.2,6.6,174,1578,4603,1813,1428,2715,452,424,1600,100,70,386,1
2,50,34570,2401,185,4000,400,225,8.7,7.5,199,1578,4603,1813,1428,2715,452,424,1600,100,70,386,1
2,50,33680,2401,185,4000,400,230,8.2,6.6,174,1578,4603,1813,1428,2715,452,424,1600,100,70,386,1
2,50,35730,2401,185,4000,400,225,8.7,7.5,199,1578,4603,1813,1428,2715,452,424,1600,100,70,386,1
2,50,36830,2401,185,4000,400,230,8.2,6.6,174,1578,4603,1813,1428,2715,452,424,1600,100,70,386,1
2,50,38880,2401,185,4000,400,225,8.7,7.5,199,1578,4603,1813,1428,2715,452,424,1600,100,70,386,1
1,50,29900,1999,146,6000,185,200,12.1,8.6,206,1578,4838,1861,1547,2816,602,575,1500,100,70,135,2
1,50,33150,1999,146,6000,185,200,12.1,8.6,206,1578,4838,1861,1547,2816,602,575,1500,100,70,135,2
1,50,35750,1999,146,6000,185,200,12.1,8.6,206,1578,4838,1861,1547,2816,602,575,1500,100,70,135,2
1,50,38950,1999,146,6000,185,200,12.1,8.6,206,1578,4838,1861,1547,2816,602,575,1500,100,70,135,2
1,50,37930,2521,200,4800,300,230,8.1,9.5,227,1673,4838,1861,1547,2816,587,575,1800,100,70,175,2
1,50,39980,2521,200,4800,300,220,8.5,10.4,248,1692,4838,1861,1547,2816,588,575,1800,100,70,175,2
1,50,40530,2521,200,4800,300,230,8.1,9.5,227,1673,4838,1861,1547,2816,587,575,1800,100,70,175,2
1,50,42580,2521,200,4800,300,220,8.5,10.4,248,1692,4838,1861,1547,2816,588,575,1800,100,70,175,2
1,50,43730,2521,200,4800,300,230,8.1,9.5,227,1673,4838,1861,1547,2816,587,575,1800,100,70,175,2
1,50,45780,2521,200,4800,300,220,8.5,10.4,248,1692,4838,1861,1547,2816,588,575,1800,100,70,175,2
1,50,42070,3192,238,6200,320,235,8.4,10.5,251,1720,4838,1861,1547,2816,590,575,1800,100,70,216,2
1,50,44670,3192,238,6200,320,235,8.4,10.5,251,1720,4838,1861,1547,2816,590,575,1800,100,70,216,2
1,50,47870,3192,238,6200,320,235,8.4,10.5,251,1720,4838,1861,1547,2816,590,575,1800,100,70,216,2
1,50,44630,3192,238,6200,320,230,8.6,11.5,275,1791,4838,1861,1547,2816,599,575,1800,100,70,216,2
1,50,47230,3192,238,6200,320,230,8.6,11.5,275,1791,4838,1861,1547,2816,599,575,1800,100,70,216,2
1,50,50430,3192,238,6200,320,230,8.6,11.5,275,1791,4838,1861,1547,2816,599,575,1800,100,70,216,2
1,50,49900,2953,285,5600,400,245,7.2,11.3,270,1815,4838,1861,1547,2816,595,575,2000,100,70,202,2
1,50,53100,2953,285,5600,400,245,7.2,11.3,270,1815,4838,1861,1547,2816,595,575,2000,100,70,202,2
2,50,31990,1997,136,4000,320,195,11.4,5.9,157,1664,4838,1861,1547,2816,606,575,1600,100,70,308,2
2,50,35240,1997,136,4000,320,195,11.4,5.9,157,1664,4838,1861,1547,2816,606,575,1600,100,70,308,2
2,50,37840,1997,136,4000,320,195,11.4,5.9,157,1664,4838,1861,1547,2816,606,575,1600,100,70,308,2
2,50,41040,1997,136,4000,320,195,11.4,5.9,157,1664,4838,1861,1547,2816,606,575,1600,100,70,308,2
2,50,38050,2400,163,4000,340,210,9.9,6.7,178,1704,4838,1861,1547,2816,596,575,1800,100,70,370,2
2,50,40100,2400,163,4000,340,205,10.5,7.7,203,1715,4838,1861,1547,2816,595,575,1800,100,70,370,2
2,50,40650,2400,163,4000,340,210,9.9,6.7,178,1704,4838,1861,1547,2816,596,575,1800,100,70,370,2
2,50,42700,2400,163,4000,340,205,10.5,7.7,203,1715,4838,1861,1547,2816,595,575,1800,100,70,370,2
2,50,43850,2400,163,4000,340,210,9.9,6.7,178,1704,4838,1861,1547,2816,596,575,1800,100,70,370,2
2,50,45900,2400,163,4000,340,205,10.5,7.7,203,1715,4838,1861,1547,2816,595,575,1800,100,70,370,2
2,50,39340,2401,185,4000,400,225,8.9,6.7,178,1704,4838,1861,1547,2816,596,575,1800,100,70,386,2
2,50,41390,2401,185,4000,400,215,9.4,7.7,203,1715,4838,1861,1547,2816,595,575,2000,100,70,386,2
2,50,41940,2401,185,4000,400,225,8.9,6.7,178,1704,4838,1861,1547,2816,596,575,1800,100,70,386,2
2,50,43990,2401,185,4000,400,215,9.4,7.7,203,1715,4838,1861,1547,2816,595,575,2000,100,70,386,2
2,50,45140,2401,185,4000,400,225,8.9,6.7,178,1704,4838,1861,1547,2816,596,575,1800,100,70,386,2
2,50,47190,2401,185,4000,400,215,9.4,7.7,203,1715,4838,1861,1547,2816,595,575,2000,100,70,386,2
2,50,41900,2401,185,4000,400,220,9.1,7.3,194,1767,4838,1861,1547,2816,603,575,1800,100,70,386,2
2,50,43950,2401,185,4000,400,210,9.7,8.1,214,1785,4838,1861,1547,2816,605,575,2000,100,70,386,2
2,50,44500,2401,185,4000,400,220,9.1,7.3,194,1767,4838,1861,1547,2816,603,575,1800,100,70,386,2
2,50,46550,2401,185,4000,400,210,9.7,8.1,214,1785,4838,1861,1547,2816,605,575,2000,100,70,386,2
2,50,47700,2401,185,4000,400,220,9.1,7.3,194,1767,4838,1861,1547,2816,603,575,1800,100,70,386,2
2,50,49750,2401,185,4000,400,210,9.7,8.1,214,1785,4838,1861,1547,2816,605,575,2000,100,70,386,2
1,50,30300,1999,146,6000,185,200,12.1,11.2,0,1587,4838,1861,1547,2816,593,575,1500,100,70,135,2
1,50,33550,1999,146,6000,185,200,12.1,11.2,0,1587,4838,1861,1547,2816,593,575,1500,100,70,135,2
1,50,36150,1999,146,6000,185,200,12.1,11.2,0,1587,4838,1861,1547,2816,593,575,1500,100,70,135,2
1,50,39350,1999,146,6000,185,200,12.1,11.2,0,1587,4838,1861,1547,2816,593,575,1500,100,70,135,2
1,50,38330,2521,200,4800,300,230,8.1,12.2,0,1673,4838,1861,1547,2816,587,575,1800,100,70,175,2
1,50,40380,2521,200,4800,300,220,8.5,13.5,0,1692,4838,1861,1547,2816,588,575,1800,100,70,175,2
1,50,40930,2521,200,4800,300,230,8.1,12.2,0,1673,4838,1861,1547,2816,587,575,1800,100,70,175,2
1,50,42980,2521,200,4800,300,220,8.5,13.5,0,1692,4838,1861,1547,2816,588,575,1800,100,70,175,2
1,50,44130,2521,200,4800,300,230,8.1,12.2,0,1673,4838,1861,1547,2816,587,575,1800,100,70,175,2
1,50,46180,2521,200,4800,300,220,8.5,13.5,0,1692,4838,1861,1547,2816,588,575,1800,100,70,175,2
1,50,51590,2953,285,5950,400,210,7.6,11.7,279,1844,4838,1861,1604,2815,556,575,1800,100,70,202,2
1,50,54940,2953,285,5950,400,210,7.6,11.7,279,1844,4838,1861,1604,2815,556,575,1800,100,70,202,2
2,50,43270,2400,185,4000,400,210,9.3,7.3,193,1821,4838,1861,1604,2815,569,575,2100,100,70,370,2
2,50,45320,2400,185,4000,400,205,9.9,8.3,219,1834,4838,1861,1604,2815,566,575,2100,100,70,370,2
2,50,45720,2400,185,4000,400,210,9.3,7.3,193,1821,4838,1861,1604,2815,569,575,2100,100,70,370,2
2,50,47770,2400,185,4000,400,205,9.9,8.3,219,1834,4838,1861,1604,2815,566,575,2100,100,70,370,2
2,50,49070,2400,185,4000,400,210,9.3,7.3,193,1821,4838,1861,1604,2815,569,575,2100,100,70,370,2
2,50,51120,2400,185,4000,400,205,9.9,8.3,219,1834,4838,1861,1604,2815,566,575,2100,100,70,370,2
1,50,34840,2435,140,5000,220,205,11,8.9,212,1683,4582,1820,1400,2640,387,404,1500,0,62,168,5
1,50,36580,2435,140,5000,220,200,11.8,9.6,229,1704,4582,1820,1400,2640,386,404,1500,0,62,168,5
1,50,37070,2435,140,5000,220,205,11,8.9,212,1683,4582,1820,1400,2640,387,404,1500,0,62,168,5
1,50,38810,2435,140,5000,220,200,11.8,9.6,229,1704,4582,1820,1400,2640,386,404,1500,0,62,168,5
1,50,39430,2435,140,5000,220,205,11,8.9,212,1683,4582,1820,1400,2640,387,404,1500,0,62,168,5
1,50,41170,2435,140,5000,220,200,11.8,9.6,229,1704,4582,1820,1400,2640,386,404,1500,0,62,168,5
1,50,37250,2435,170,6000,230,220,9.1,9,215,1685,4582,1820,1400,2640,385,404,1500,0,62,168,5
1,50,38990,2435,170,6000,230,215,10,9.6,229,1707,4582,1820,1400,2640,383,404,1500,0,62,168,5
1,50,39480,2435,170,6000,230,220,9.1,9,215,1685,4582,1820,1400,2640,385,404,1500,0,62,168,5
1,50,41220,2435,170,6000,230,215,10,9.6,229,1707,4582,1820,1400,2640,383,404,1500,0,62,168,5
1,50,41840,2435,170,6000,230,220,9.1,9,215,1685,4582,1820,1400,2640,385,404,1500,0,62,168,5
1,50,43580,2435,170,6000,230,215,10,9.6,229,1707,4582,1820,1400,2640,383,404,1500,0,62,168,5
1,50,43120,2521,230,5000,320,240,7.6,9.1,217,1711,4582,1820,1400,2640,379,404,1500,0,62,175,5
1,50,44860,2521,230,5000,320,235,8,9.8,234,1725,4582,1820,1400,2640,375,404,1500,0,62,175,5
1,50,45480,2521,230,5000,320,240,7.6,9.1,217,1711,4582,1820,1400,2640,379,404,1500,0,62,175,5
1,50,47220,2521,230,5000,320,235,8,9.8,234,1725,4582,1820,1400,2640,375,404,1500,0,62,175,5
2,50,36000,1998,136,4000,320,205,11,6.1,161,1706,4582,1820,1400,2640,384,404,1500,0,60,308,5
2,50,37950,1998,136,4000,320,205,11.1,6.3,166,1723,4582,1820,1400,2640,387,404,1500,0,52,308,5
2,50,38230,1998,136,4000,320,205,11,6.1,161,1706,4582,1820,1400,2640,384,404,1500,0,60,308,5
2,50,40180,1998,136,4000,320,205,11.1,6.3,166,1723,4582,1820,1400,2640,387,404,1500,0,52,308,5
2,50,40590,1998,136,4000,320,205,11,6.1,161,1706,4582,1820,1400,2640,384,404,1500,0,60,308,5
2,50,42540,1998,136,4000,320,205,11.1,6.3,166,1723,4582,1820,1400,2640,387,404,1500,0,52,308,5
2,50,39140,2400,180,4000,400,225,9,6.6,174,1749,4582,1820,1400,2640,381,404,1500,0,60,370,5
2,50,40880,2400,180,4000,350,220,9.5,7.4,196,1765,4582,1820,1400,2640,385,404,1500,0,60,370,5
2,50,41370,2400,180,4000,400,225,9,6.6,174,1749,4582,1820,1400,2640,381,404,1500,0,60,370,5
2,50,43110,2400,180,4000,350,220,9.5,7.4,196,1765,4582,1820,1400,2640,385,404,1500,0,60,370,5
2,50,43730,2400,180,4000,400,225,9,6.6,174,1749,4582,1820,1400,2640,381,404,1500,0,60,370,5
2,50,45470,2400,180,4000,350,220,9.5,7.4,196,1765,4582,1820,1400,2640,385,404,1500,0,60,370,5
1,50,32070,1999,145,6000,185,205,10.9,8.3,199,1527,4851,1893,1493,2835,533,480,1500,100,70,135,1
1,50,34610,1999,145,6000,185,205,10.9,8.3,199,1527,4851,1893,1493,2835,533,480,1500,100,70,135,1
1,50,38050,1999,145,6000,185,205,10.9,8.3,199,1527,4851,1893,1493,2835,533,480,1500,100,70,135,1
1,50,37620,2521,200,4800,300,235,7.7,9.3,223,1601,4851,1893,1493,2835,549,480,1800,100,70,175,1
1,50,39670,2521,200,4800,300,230,8,10.2,241,1614,4851,1893,1493,2835,546,480,1800,100,70,175,1
1,50,40160,2521,200,4800,300,235,7.7,9.3,223,1601,4851,1893,1493,2835,549,480,1800,100,70,175,1
1,50,42210,2521,200,4800,300,230,8,10.2,241,1614,4851,1893,1493,2835,546,480,1800,100,70,175,1
1,50,43600,2521,200,4800,300,235,7.7,9.3,223,1601,4851,1893,1493,2835,549,480,1800,100,70,175,1
1,50,45650,2521,200,4800,300,230,8,10.2,241,1614,4851,1893,1493,2835,546,480,1800,100,70,175,1
1,50,41130,3192,238,6200,320,240,7.9,10.3,246,1663,4851,1893,1493,2835,487,480,1800,100,70,216,1
1,50,43670,3192,238,6200,320,240,7.9,10.3,246,1663,4851,1893,1493,2835,487,480,1800,100,70,216,1
1,50,47110,3192,238,6200,320,240,7.9,10.3,246,1663,4851,1893,1493,2835,487,480,1800,100,70,216,1
1,50,56380,3192,238,6200,320,240,7.9,10.3,246,1663,4851,1893,1493,2835,487,480,1800,100,70,216,1
1,50,43690,3192,238,6200,320,235,8.2,10.7,255,1731,4851,1893,1493,2835,539,480,1800,100,70,216,1
1,50,46230,3192,238,6200,320,235,8.2,10.7,255,1731,4851,1893,1493,2835,539,480,1800,100,70,216,1
1,50,49670,3192,238,6200,320,235,8.2,10.7,255,1731,4851,1893,1493,2835,539,480,1800,100,70,216,1
1,50,58940,3192,238,6200,320,235,8.2,10.7,255,1731,4851,1893,1493,2835,539,480,1800,100,70,216,1
1,50,48900,2953,285,5600,400,250,6.9,11.2,267,1762,4851,1893,1493,2835,528,480,1800,100,70,202,1
1,50,52340,2953,285,5600,400,250,6.9,11.2,267,1762,4851,1893,1493,2835,528,480,1800,100,70,202,1
1,50,61610,2953,285,5600,400,250,6.9,11.2,267,1762,4851,1893,1493,2835,528,480,1800,100,70,202,1
1,50,58600,4414,315,5950,440,250,6.5,11.9,284,1808,4851,1893,1493,2835,512,480,2000,100,70,303,1
1,50,61420,4414,315,5950,440,250,6.5,11.9,284,1808,4851,1893,1493,2835,512,480,2000,100,70,303,1
1,50,70540,4414,315,5950,440,250,6.5,11.9,284,1808,4851,1893,1493,2835,512,480,2000,100,70,303,1
2,50,34140,1998,136,4000,320,200,10.7,5.7,151,1602,4851,1893,1493,2835,548,480,1600,100,70,308,1
2,50,36680,1998,136,4000,320,200,10.7,5.7,151,1602,4851,1893,1493,2835,548,480,1600,100,70,308,1
2,50,40120,1998,136,4000,320,200,10.7,5.7,151,1602,4851,1893,1493,2835,548,480,1600,100,70,308,1
2,50,37050,2400,163,4000,340,215,9.5,6.4,169,1637,4851,1893,1493,2835,553,480,1600,100,70,370,1
2,50,39100,2400,163,4000,340,210,10,7.3,194,1660,4851,1893,1493,2835,540,480,1800,100,70,370,1
2,50,39590,2400,163,4000,340,215,9.5,6.4,169,1637,4851,1893,1493,2835,553,480,1600,100,70,370,1
2,50,41640,2400,163,4000,340,210,10,7.3,194,1660,4851,1893,1493,2835,540,480,1800,100,70,370,1
2,50,43030,2400,163,4000,340,215,9.5,6.4,169,1637,4851,1893,1493,2835,553,480,1600,100,70,370,1
2,50,45080,2400,163,4000,340,210,10,7.3,194,1660,4851,1893,1493,2835,540,480,1800,100,70,370,1
2,50,40870,2400,185,4000,400,220,8.5,7.1,188,1719,4851,1893,1493,2835,531,480,1600,100,70,370,1
2,50,42920,2400,185,4000,400,215,9.5,8,212,1734,4851,1893,1493,2835,536,480,2000,100,70,370,1
2,50,43410,2400,185,4000,400,220,8.5,7.1,188,1719,4851,1893,1493,2835,531,480,1600,100,70,370,1
2,50,45460,2400,185,4000,400,215,9.5,8,212,1734,4851,1893,1493,2835,536,480,2000,100,70,370,1
2,50,46850,2400,185,4000,400,220,8.5,7.1,188,1719,4851,1893,1493,2835,531,480,1600,100,70,370,1
2,50,48900,2400,185,4000,400,215,9.5,8,212,1734,4851,1893,1493,2835,536,480,2000,100,70,370,1
2,50,58170,2400,185,4000,400,215,9.5,8,212,1734,4851,1893,1493,2835,536,480,2000,100,70,370,1
2,50,38600,2400,205,4000,420,230,8,6.2,164,1642,4851,1893,1493,2835,548,480,1600,100,70,370,1
2,50,40650,2400,205,4000,420,225,8.5,6.7,178,1660,4851,1893,1493,2835,540,480,2000,100,70,370,1
2,50,41140,2400,205,4000,420,230,8,6.2,164,1642,4851,1893,1493,2835,548,480,1600,100,70,370,1
2,50,43190,2400,205,4000,420,225,8.5,6.7,178,1660,4851,1893,1493,2835,540,480,2000,100,70,370,1
2,50,44580,2400,205,4000,420,230,8,6.2,164,1642,4851,1893,1493,2835,548,480,1600,100,70,370,1
2,50,46630,2400,205,4000,420,225,8.5,6.7,178,1660,4851,1893,1493,2835,540,480,2000,100,70,370,1
2,50,55900,2400,205,4000,420,225,8.5,6.7,178,1660,4851,1893,1493,2835,540,480,2000,100,70,370,1
1,50,32470,1999,145,6000,185,205,10.9,10.8,0,1532,4851,1893,1493,2835,528,480,1500,100,70,135,1
1,50,35010,1999,145,6000,185,205,10.9,10.8,0,1532,4851,1893,1493,2835,528,480,1500,100,70,135,1
1,50,38450,1999,145,6000,185,205,10.9,10.8,0,1532,4851,1893,1493,2835,528,480,1500,100,70,135,1
1,50,38020,2521,200,4800,300,235,7.7,12,0,1601,4851,1893,1493,2835,549,480,1800,100,70,175,1
1,50,40070,2521,200,4800,300,230,8,13.1,0,1614,4851,1893,1493,2835,546,480,1800,100,70,175,1
1,50,40560,2521,200,4800,300,235,7.7,12,0,1601,4851,1893,1493,2835,549,480,1800,100,70,175,1
1,50,42610,2521,200,4800,300,230,8,13.1,0,1614,4851,1893,1493,2835,546,480,1800,100,70,175,1
1,50,44000,2521,200,4800,300,235,7.7,12,0,1601,4851,1893,1493,2835,549,480,1800,100,70,175,1
1,50,46050,2521,200,4800,300,230,8,13.1,0,1614,4851,1893,1493,2835,546,480,1800,100,70,175,1
1,50,43500,2953,285,5600,400,210,7.5,11.9,284,1846,4628,1891,1713,2774,594,495,2000,100,70,202,6
1,50,44500,2953,285,5600,400,210,7.5,11.9,284,1846,4628,1891,1713,2774,594,495,2000,100,70,202,6
1,50,48250,2953,285,5600,400,210,7.5,11.9,284,1846,4628,1891,1713,2774,594,495,2000,100,70,202,6
2,50,33900,2400,163,4000,340,195,10.5,7.5,199,1798,4628,1891,1713,2774,707,495,1600,100,70,370,6
2,50,35950,2400,163,4000,340,190,10.9,8.3,219,1816,4628,1891,1713,2774,689,495,2000,100,70,370,6
2,50,35500,2400,163,4000,340,195,10.5,7.5,199,1798,4628,1891,1713,2774,707,495,1600,100,70,370,6
2,50,37550,2400,163,4000,340,190,10.9,8.3,219,1816,4628,1891,1713,2774,689,495,2000,100,70,370,6
2,50,36500,2400,163,4000,340,195,10.5,7.5,199,1798,4628,1891,1713,2774,707,495,1600,100,70,370,6
2,50,38550,2400,163,4000,340,190,10.9,8.3,219,1816,4628,1891,1713,2774,689,495,2000,100,70,370,6
2,50,40250,2400,163,4000,340,195,10.5,7.5,199,1798,4628,1891,1713,2774,707,495,1600,100,70,370,6
2,50,42300,2400,163,4000,340,190,10.9,8.3,219,1816,4628,1891,1713,2774,689,495,2000,100,70,370,6
2,50,35800,2400,185,4000,400,205,9.5,7.5,199,1801,4628,1891,1713,2774,704,495,1800,100,70,370,6
2,50,37850,2400,185,4000,400,200,9.9,8.3,219,1816,4628,1891,1713,2774,689,495,2000,100,70,370,6
2,50,37400,2400,185,4000,400,205,9.5,7.5,199,1801,4628,1891,1713,2774,704,495,1800,100,70,370,6
2,50,39450,2400,185,4000,400,200,9.9,8.3,219,1816,4628,1891,1713,2774,689,495,2000,100,70,370,6
2,50,38400,2400,185,4000,400,205,9.5,7.5,199,1801,4628,1891,1713,2774,704,495,1800,100,70,370,6
2,50,40450,2400,185,4000,400,200,9.9,8.3,219,1816,4628,1891,1713,2774,689,495,2000,100,70,370,6
2,50,42150,2400,185,4000,400,205,9.5,7.5,199,1801,4628,1891,1713,2774,704,495,1800,100,70,370,6
2,50,44200,2400,185,4000,400,200,9.9,8.3,219,1816,4628,1891,1713,2774,689,495,2000,100,70,370,6
1,50,47300,3192,238,6200,320,210,9.5,12,287,2060,4807,1898,1784,2857,560,483,2250,100,80,216,6
1,50,48740,3192,238,6200,320,210,9.5,12.1,289,2125,4807,1898,1784,2857,635,249,2250,100,80,216,6
1,50,50300,3192,238,6200,320,210,9.5,12,287,2060,4807,1898,1784,2857,560,483,2250,100,80,216,6
1,50,51740,3192,238,6200,320,210,9.5,12.1,289,2125,4807,1898,1784,2857,635,249,2250,100,80,216,6
1,50,53100,3192,238,6200,320,210,9.5,12,287,2060,4807,1898,1784,2857,560,483,2250,100,80,216,6
1,50,54540,3192,238,6200,320,210,9.5,12.1,289,2125,4807,1898,1784,2857,635,249,2250,100,80,216,6
1,50,55350,3192,238,6200,320,210,9.5,12,287,2060,4807,1898,1784,2857,560,483,2250,100,80,216,6
1,50,56790,3192,238,6200,320,210,9.5,12.1,289,2125,4807,1898,1784,2857,635,249,2250,100,80,216,6
1,50,60300,3192,238,6200,320,210,9.5,12,287,2066,4807,1898,1784,2857,594,483,2250,100,80,216,6
1,50,61740,3192,238,6200,320,210,9.5,12.1,289,2130,4807,1898,1784,2857,650,249,2250,100,80,216,6
1,50,62260,4414,315,5850,440,210,7.3,13.3,317,2111,4807,1898,1784,2857,509,483,2250,100,80,303,6
1,50,63700,4414,315,5850,440,210,7.3,13.5,322,2177,4807,1898,1784,2857,593,249,2250,100,80,303,6
1,50,64660,4414,315,5850,440,210,7.3,13.3,317,2111,4807,1898,1784,2857,509,483,2250,100,80,303,6
1,50,66100,4414,315,5850,440,210,7.3,13.5,322,2177,4807,1898,1784,2857,593,249,2250,100,80,303,6
1,50,66910,4414,315,5850,440,210,7.3,13.3,317,2111,4807,1898,1784,2857,509,483,2250,100,80,303,6
1,50,68350,4414,315,5850,440,210,7.3,13.5,322,2177,4807,1898,1784,2857,593,249,2250,100,80,303,6
1,50,71860,4414,315,5850,440,210,7.3,13.3,317,2117,4807,1898,1784,2857,563,483,2250,100,80,303,6
1,50,73300,4414,315,5850,440,210,7.3,13.5,322,2183,4807,1898,1784,2857,617,249,2250,100,80,303,6
2,50,43530,2401,185,4000,400,195,10.9,8.2,217,2065,4807,1898,1784,2857,495,483,2250,100,68,386,6
2,50,45580,2401,185,4000,400,190,11.5,8.5,224,2080,4807,1898,1784,2857,510,483,2250,100,68,386,6
2,50,44970,2401,185,4000,400,195,10.9,8.3,219,2129,4807,1898,1784,2857,611,249,2250,100,68,386,6
2,50,47020,2401,185,4000,400,190,11.5,8.5,224,2144,4807,1898,1784,2857,606,249,2250,100,68,386,6
2,50,46530,2401,185,4000,400,195,10.9,8.2,217,2065,4807,1898,1784,2857,495,483,2250,100,68,386,6
2,50,48580,2401,185,4000,400,190,11.5,8.5,224,2080,4807,1898,1784,2857,510,483,2250,100,68,386,6
2,50,47970,2401,185,4000,400,195,10.9,8.3,219,2129,4807,1898,1784,2857,611,249,2250,100,68,386,6
2,50,50020,2401,185,4000,400,190,11.5,8.5,224,2144,4807,1898,1784,2857,606,249,2250,100,68,386,6
2,50,49330,2401,185,4000,400,195,10.9,8.2,217,2065,4807,1898,1784,2857,495,483,2250,100,68,386,6
2,50,51380,2401,185,4000,400,190,11.5,8.5,224,2080,4807,1898,1784,2857,510,483,2250,100,68,386,6
2,50,50760,2401,185,4000,400,195,10.9,8.3,219,2129,4807,1898,1784,2857,611,249,2250,100,68,386,6
2,50,52820,2401,185,4000,400,190,11.5,8.5,224,2144,4807,1898,1784,2857,606,249,2250,100,68,386,6
2,50,51580,2401,185,4000,400,195,10.9,8.2,217,2065,4807,1898,1784,2857,495,483,2250,100,68,386,6
2,50,53630,2401,185,4000,400,190,11.5,8.5,224,2080,4807,1898,1784,2857,510,483,2250,100,68,386,6
2,50,53020,2401,185,4000,400,195,10.9,8.3,219,2129,4807,1898,1784,2857,611,249,2250,100,68,386,6
2,50,55070,2401,185,4000,400,190,11.5,8.5,224,2144,4807,1898,1784,2857,606,249,2250,100,68,386,6
