"x1","x2","x3","x4","x5","x6","x7","class"
0.47,0.36,0.13,0.44,0.17,0.11,0.15,10
0.48,0.38,0.14,0.5,0.19,0.12,0.18,12
0.5,0.41,0.14,0.67,0.27,0.12,0.25,17
0.46,0.36,0.11,0.42,0.22,0.08,0.13,11
0.49,0.39,0.13,0.48,0.2,0.08,0.17,11
0.47,0.39,0.14,0.56,0.21,0.11,0.22,14
0.53,0.42,0.16,0.64,0.26,0.16,0.22,11
0.66,0.53,0.19,1.43,0.49,0.32,0.57,17
0.69,0.54,0.19,1.62,0.53,0.35,0.56,23
0.55,0.45,0.17,0.81,0.32,0.16,0.22,10
0.58,0.48,0.17,1.04,0.41,0.26,0.31,12
0.59,0.48,0.16,0.97,0.37,0.24,0.28,10
0.57,0.44,0.16,0.87,0.35,0.22,0.26,10
0.67,0.57,0.19,1.52,0.7,0.3,0.41,12
0.62,0.51,0.18,1.13,0.5,0.23,0.32,13
0.55,0.46,0.13,0.71,0.31,0.15,0.21,11
0.61,0.48,0.15,1.02,0.47,0.23,0.27,14
0.54,0.42,0.16,0.72,0.28,0.16,0.23,14
0.51,0.4,0.12,0.62,0.26,0.12,0.19,11
0.53,0.41,0.13,0.74,0.28,0.17,0.19,8
0.5,0.38,0.15,0.6,0.26,0.14,0.18,10
0.58,0.46,0.19,1.16,0.55,0.24,0.3,12
0.63,0.5,0.16,1.22,0.49,0.3,0.35,13
0.59,0.45,0.12,0.75,0.33,0.13,0.22,13
0.61,0.49,0.17,1.07,0.44,0.21,0.33,13
0.65,0.5,0.19,1.23,0.52,0.28,0.4,16
0.62,0.5,0.18,1.15,0.48,0.23,0.39,12
0.61,0.49,0.18,1.15,0.43,0.27,0.41,15
0.62,0.5,0.21,1.11,0.44,0.23,0.39,15
0.66,0.53,0.19,1.67,0.65,0.49,0.49,10
0.71,0.58,0.18,1.56,0.65,0.37,0.52,14
0.57,0.45,0.19,0.93,0.3,0.18,0.27,11
0.57,0.44,0.14,0.81,0.32,0.18,0.22,15
0.6,0.45,0.18,1.06,0.38,0.22,0.36,15
0.41,0.3,0.12,0.26,0.1,0.05,0.08,9
0.45,0.33,0.14,0.44,0.18,0.12,0.11,8
0.28,0.2,0.08,0.1,0.04,0.02,0.03,4
0.49,0.36,0.12,0.51,0.21,0.12,0.14,8
0.62,0.49,0.17,1.17,0.48,0.24,0.36,12
0.48,0.38,0.14,0.51,0.19,0.14,0.16,11
0.51,0.41,0.15,0.63,0.24,0.13,0.22,16
0.4,0.31,0.11,0.31,0.14,0.06,0.1,10
0.45,0.36,0.12,0.44,0.18,0.11,0.11,10
0.35,0.26,0.09,0.2,0.07,0.04,0.07,8
0.44,0.35,0.14,0.45,0.17,0.07,0.18,15
0.27,0.2,0.07,0.08,0.03,0.01,0.03,6
0.17,0.13,0.04,0.02,0.01,0,0.01,3
0.71,0.56,0.2,1.47,0.47,0.32,0.52,18
0.54,0.43,0.16,0.78,0.3,0.16,0.25,15
0.49,0.39,0.14,0.54,0.2,0.13,0.18,10
0.48,0.37,0.13,0.59,0.25,0.15,0.16,14
0.4,0.3,0.11,0.34,0.14,0.08,0.1,11
0.38,0.28,0.1,0.26,0.12,0.06,0.07,11
0.35,0.27,0.09,0.16,0.06,0.04,0.05,9
0.55,0.42,0.14,0.81,0.3,0.2,0.28,11
0.64,0.48,0.2,1.37,0.63,0.26,0.43,15
0.58,0.48,0.17,0.97,0.38,0.28,0.28,12
0.55,0.44,0.15,0.69,0.29,0.15,0.23,9
0.39,0.31,0.13,0.31,0.15,0.06,0.08,9
0.51,0.34,0.18,0.7,0.31,0.17,0.2,10
0.44,0.34,0.13,0.49,0.17,0.09,0.2,12
0.45,0.36,0.13,0.45,0.19,0.09,0.15,11
0.39,0.3,0.11,0.26,0.1,0.04,0.09,7
0.43,0.33,0.14,0.38,0.15,0.08,0.14,11
0.45,0.35,0.13,0.44,0.19,0.09,0.15,10
0.66,0.53,0.18,1.69,0.6,0.4,0.42,14
0.69,0.53,0.18,1.71,0.54,0.31,0.58,15
0.59,0.48,0.19,0.86,0.35,0.18,0.28,11
0.54,0.44,0.15,0.97,0.43,0.22,0.26,16
0.49,0.39,0.14,0.59,0.22,0.13,0.18,11
0.43,0.33,0.1,0.34,0.13,0.09,0.11,13
0.46,0.37,0.11,0.39,0.17,0.05,0.13,12
0.5,0.38,0.15,0.52,0.18,0.1,0.21,12
0.48,0.38,0.15,0.59,0.23,0.14,0.23,11
0.47,0.4,0.16,0.51,0.16,0.07,0.2,13
0.42,0.32,0.1,0.3,0.12,0.06,0.1,10
0.49,0.39,0.12,0.68,0.33,0.16,0.17,12
0.47,0.38,0.11,0.47,0.17,0.11,0.17,9
0.45,0.35,0.13,0.41,0.14,0.06,0.18,10
0.51,0.38,0.13,0.58,0.22,0.14,0.19,12
0.52,0.41,0.15,0.83,0.35,0.17,0.21,14
0.48,0.37,0.14,0.45,0.17,0.12,0.16,7
0.46,0.36,0.11,0.44,0.21,0.1,0.13,9
0.44,0.34,0.11,0.41,0.17,0.07,0.13,9
0.39,0.3,0.1,0.31,0.14,0.07,0.09,5
0.38,0.29,0.1,0.24,0.11,0.06,0.07,7
0.29,0.22,0.08,0.11,0.04,0.02,0.04,4
0.58,0.45,0.17,1.18,0.39,0.22,0.32,19
0.58,0.44,0.18,1.07,0.4,0.23,0.34,18
0.41,0.32,0.1,0.31,0.12,0.07,0.09,8
0.41,0.3,0.1,0.3,0.12,0.07,0.09,8
0.54,0.41,0.15,0.76,0.31,0.21,0.19,9
0.33,0.25,0.09,0.17,0.07,0.04,0.06,10
0.44,0.31,0.12,0.36,0.13,0.08,0.12,10
0.28,0.21,0.07,0.09,0.04,0.02,0.03,4
0.59,0.47,0.2,1.09,0.37,0.19,0.38,16
0.61,0.48,0.17,1.1,0.42,0.26,0.34,12
0.61,0.46,0.17,1.28,0.41,0.26,0.37,16
0.46,0.35,0.13,0.44,0.17,0.11,0.14,11
0.33,0.24,0.09,0.16,0.06,0.03,0.06,9
0.44,0.33,0.14,0.52,0.17,0.09,0.2,15
0.54,0.41,0.16,0.97,0.32,0.19,0.29,18
0.48,0.38,0.13,0.59,0.24,0.17,0.16,9
0.46,0.33,0.15,0.53,0.21,0.18,0.13,9
0.31,0.24,0.09,0.13,0.05,0.03,0.04,5
0.34,0.26,0.08,0.16,0.06,0.03,0.06,7
0.3,0.21,0.08,0.1,0.04,0.03,0.03,7
0.55,0.44,0.17,1,0.32,0.27,0.33,18
0.5,0.4,0.12,0.66,0.26,0.16,0.19,14
0.5,0.38,0.13,0.72,0.31,0.17,0.22,13
0.31,0.23,0.07,0.15,0.06,0.03,0.05,6
0.48,0.35,0.12,0.49,0.19,0.15,0.13,12
0.52,0.4,0.13,0.96,0.34,0.25,0.26,12
0.55,0.41,0.15,0.87,0.3,0.2,0.31,17
0.74,0.54,0.19,1.65,0.73,0.45,0.34,12
0.57,0.47,0.15,1.13,0.38,0.35,0.33,15
0.56,0.44,0.16,1.11,0.5,0.28,0.26,9
0.55,0.42,0.13,0.97,0.35,0.17,0.31,12
0.65,0.52,0.19,1.46,0.58,0.32,0.41,18
0.58,0.44,0.13,1.01,0.37,0.22,0.32,9
0.62,0.48,0.16,1.08,0.41,0.25,0.3,12
0.61,0.45,0.17,1.22,0.36,0.2,0.39,12
0.61,0.48,0.16,1.62,0.55,0.33,0.34,17
0.48,0.38,0.15,0.56,0.2,0.12,0.19,11
0.37,0.29,0.09,0.22,0.09,0.05,0.07,8
0.46,0.35,0.12,0.44,0.19,0.1,0.13,7
0.53,0.43,0.14,0.88,0.28,0.22,0.25,9
0.48,0.4,0.15,0.68,0.21,0.14,0.25,17
0.46,0.35,0.15,0.58,0.17,0.13,0.22,12
0.35,0.27,0.11,0.21,0.07,0.06,0.08,8
0.37,0.28,0.11,0.22,0.08,0.06,0.08,7
0.34,0.25,0.08,0.18,0.08,0.04,0.05,6
0.35,0.28,0.08,0.2,0.08,0.04,0.06,7
0.35,0.27,0.08,0.19,0.08,0.05,0.05,5
0.39,0.32,0.09,0.31,0.15,0.05,0.09,6
0.4,0.31,0.1,0.31,0.13,0.07,0.09,6
0.42,0.31,0.11,0.36,0.17,0.08,0.09,5
0.43,0.32,0.1,0.39,0.19,0.07,0.1,6
0.48,0.36,0.12,0.58,0.25,0.11,0.18,7
0.49,0.4,0.12,0.67,0.33,0.12,0.19,8
0.49,0.37,0.11,0.53,0.25,0.1,0.15,6
0.56,0.47,0.16,1.03,0.43,0.2,0.34,8
0.56,0.45,0.14,0.9,0.47,0.18,0.22,6
0.58,0.46,0.15,1.02,0.49,0.22,0.27,8
0.58,0.48,0.18,1.25,0.49,0.27,0.37,7
0.59,0.47,0.14,1.17,0.54,0.28,0.28,7
0.6,0.48,0.17,1.15,0.44,0.21,0.37,9
0.6,0.48,0.15,1.09,0.52,0.22,0.29,10
0.61,0.47,0.16,1.03,0.5,0.22,0.28,8
0.63,0.48,0.15,1.17,0.54,0.25,0.32,10
0.64,0.51,0.17,1.37,0.57,0.31,0.41,9
0.65,0.55,0.19,1.51,0.66,0.34,0.43,9
0.71,0.55,0.2,1.9,0.88,0.44,0.5,12
0.74,0.61,0.2,2.49,1.15,0.58,0.52,12
0.25,0.18,0.07,0.08,0.03,0.02,0.02,3
0.28,0.21,0.07,0.11,0.04,0.03,0.03,5
0.33,0.24,0.08,0.15,0.07,0.03,0.05,5
0.35,0.27,0.1,0.2,0.07,0.05,0.06,4
0.37,0.27,0.11,0.22,0.09,0.05,0.06,5
0.37,0.28,0.09,0.26,0.13,0.06,0.06,5
0.38,0.29,0.09,0.26,0.1,0.06,0.08,6
0.38,0.28,0.1,0.25,0.09,0.07,0.08,5
0.4,0.3,0.09,0.28,0.13,0.05,0.08,7
0.43,0.34,0.11,0.38,0.19,0.08,0.09,5
0.44,0.35,0.13,0.46,0.21,0.1,0.13,7
0.47,0.37,0.1,0.51,0.23,0.11,0.14,6
0.47,0.36,0.12,0.47,0.2,0.12,0.13,6
0.48,0.37,0.13,0.64,0.35,0.12,0.14,7
0.49,0.37,0.1,0.51,0.22,0.11,0.13,6
0.49,0.4,0.12,0.57,0.26,0.13,0.15,8
0.5,0.4,0.15,0.58,0.25,0.13,0.16,7
0.5,0.39,0.11,0.6,0.3,0.1,0.15,7
0.51,0.39,0.12,0.57,0.26,0.13,0.15,7
0.52,0.39,0.12,0.64,0.29,0.16,0.16,6
0.52,0.4,0.13,0.81,0.4,0.17,0.2,6
0.53,0.44,0.13,0.71,0.32,0.16,0.19,6
0.55,0.44,0.16,0.92,0.36,0.2,0.25,7
0.56,0.44,0.15,0.88,0.43,0.2,0.22,7
0.56,0.42,0.11,0.93,0.44,0.17,0.23,7
0.58,0.46,0.17,1.07,0.5,0.21,0.28,7
0.6,0.48,0.16,1.14,0.5,0.23,0.31,8
0.61,0.48,0.16,1.23,0.6,0.24,0.32,11
0.61,0.5,0.18,1.26,0.53,0.32,0.35,9
0.61,0.47,0.16,1.07,0.49,0.24,0.29,7
0.62,0.51,0.19,1.4,0.67,0.29,0.37,7
0.62,0.49,0.17,1.13,0.52,0.25,0.28,8
0.63,0.5,0.16,1.11,0.45,0.28,0.35,10
0.63,0.47,0.17,1.26,0.53,0.24,0.41,9
0.63,0.49,0.17,1.44,0.59,0.29,0.48,10
0.64,0.5,0.16,1.36,0.58,0.3,0.3,9
0.64,0.48,0.2,1.14,0.49,0.23,0.35,8
0.64,0.5,0.17,1.45,0.64,0.36,0.35,8
0.66,0.53,0.18,1.48,0.58,0.38,0.37,9
0.67,0.52,0.17,1.69,0.73,0.41,0.43,10
0.72,0.59,0.23,2.07,0.87,0.41,0.57,9
0.72,0.57,0.2,1.79,0.72,0.39,0.53,10
0.73,0.58,0.19,1.52,0.8,0.36,0.44,8
0.17,0.12,0.05,0.02,0.01,0,0.01,2
0.21,0.15,0.06,0.05,0.02,0.01,0.01,3
0.36,0.27,0.09,0.24,0.12,0.05,0.06,5
0.4,0.32,0.09,0.27,0.12,0.06,0.08,5
0.4,0.29,0.1,0.26,0.1,0.06,0.08,6
0.4,0.3,0.11,0.3,0.14,0.07,0.08,5
0.44,0.34,0.11,0.41,0.2,0.09,0.1,6
0.44,0.33,0.11,0.38,0.2,0.08,0.09,6
0.45,0.34,0.11,0.44,0.21,0.09,0.12,7
0.47,0.35,0.11,0.4,0.24,0.03,0.11,5
0.47,0.36,0.15,0.45,0.16,0.1,0.12,6
0.47,0.36,0.12,0.42,0.17,0.08,0.14,6
0.48,0.42,0.16,0.71,0.35,0.15,0.18,7
0.49,0.37,0.12,0.64,0.38,0.13,0.13,6
0.51,0.48,0.16,1.12,0.51,0.24,0.31,7
0.51,0.41,0.13,0.6,0.31,0.12,0.15,7
0.52,0.38,0.13,0.53,0.24,0.12,0.15,7
0.53,0.42,0.14,0.63,0.29,0.12,0.18,7
0.54,0.42,0.16,0.75,0.35,0.15,0.22,9
0.55,0.44,0.16,0.99,0.46,0.2,0.27,7
0.56,0.44,0.15,0.85,0.42,0.17,0.23,7
0.56,0.44,0.15,0.84,0.42,0.15,0.23,7
0.56,0.43,0.14,0.81,0.41,0.16,0.22,8
0.56,0.42,0.13,0.76,0.37,0.17,0.2,7
0.58,0.44,0.15,0.87,0.39,0.22,0.23,7
0.59,0.45,0.15,0.98,0.48,0.24,0.22,8
0.59,0.46,0.15,0.93,0.38,0.24,0.26,9
0.6,0.47,0.17,1.02,0.49,0.19,0.29,8
0.6,0.41,0.15,0.94,0.45,0.2,0.27,7
0.6,0.48,0.16,1.16,0.5,0.26,0.34,11
0.61,0.47,0.18,1.21,0.53,0.28,0.33,9
0.62,0.49,0.19,1.13,0.47,0.26,0.35,10
0.62,0.51,0.18,1.23,0.59,0.27,0.32,9
0.63,0.5,0.18,1.08,0.47,0.25,0.31,9
0.63,0.47,0.18,1.18,0.61,0.26,0.27,8
0.64,0.5,0.17,1.16,0.55,0.24,0.32,10
0.64,0.48,0.18,1.15,0.49,0.34,0.29,8
0.65,0.52,0.18,1.33,0.67,0.27,0.36,9
0.65,0.51,0.18,1.47,0.71,0.33,0.38,8
0.66,0.52,0.18,1.49,0.72,0.36,0.36,10
0.66,0.54,0.18,1.56,0.73,0.4,0.39,10
0.66,0.5,0.18,1.33,0.56,0.28,0.41,8
0.67,0.53,0.18,1.66,0.8,0.36,0.43,9
0.69,0.53,0.19,1.49,0.64,0.39,0.42,11
0.7,0.58,0.2,1.74,0.78,0.4,0.46,10
0.7,0.56,0.18,1.66,0.86,0.33,0.4,10
0.71,0.57,0.2,1.35,0.9,0.44,0.45,10
0.72,0.55,0.18,1.74,0.87,0.35,0.45,9
0.72,0.55,0.19,1.72,0.79,0.4,0.47,10
0.22,0.15,0.06,0.04,0.02,0.01,0.01,2
0.24,0.19,0.06,0.07,0.03,0,0.02,3
0.26,0.21,0.07,0.1,0.04,0.02,0.03,3
0.32,0.24,0.09,0.13,0.06,0.03,0.04,5
0.33,0.23,0.09,0.17,0.08,0.03,0.05,5
0.34,0.26,0.09,0.19,0.1,0.03,0.05,5
0.35,0.26,0.09,0.18,0.07,0.04,0.06,6
0.35,0.27,0.09,0.17,0.08,0.03,0.06,5
0.36,0.27,0.08,0.18,0.08,0.04,0.05,5
0.36,0.27,0.09,0.21,0.1,0.04,0.06,6
0.37,0.28,0.09,0.23,0.11,0.05,0.06,6
0.38,0.29,0.09,0.23,0.1,0.04,0.08,6
0.4,0.31,0.12,0.31,0.15,0.06,0.09,5
0.4,0.32,0.09,0.33,0.15,0.07,0.08,5
0.4,0.27,0.1,0.28,0.12,0.06,0.08,8
0.43,0.33,0.11,0.41,0.17,0.09,0.11,7
0.43,0.33,0.11,0.31,0.12,0.08,0.1,5
0.44,0.34,0.11,0.44,0.21,0.07,0.13,6
0.44,0.34,0.12,0.4,0.18,0.08,0.13,7
0.45,0.36,0.1,0.36,0.14,0.08,0.12,7
0.45,0.35,0.11,0.51,0.25,0.1,0.14,7
0.46,0.44,0.11,0.43,0.2,0.09,0.12,7
0.46,0.34,0.09,0.38,0.18,0.07,0.11,7
0.48,0.36,0.13,0.49,0.22,0.11,0.14,8
0.48,0.36,0.14,0.44,0.2,0.09,0.13,7
0.48,0.35,0.12,0.5,0.24,0.1,0.14,6
0.48,0.36,0.13,0.49,0.24,0.08,0.15,8
0.5,0.37,0.12,0.59,0.28,0.11,0.14,6
0.5,0.37,0.13,0.53,0.23,0.1,0.16,8
0.51,0.39,0.12,0.56,0.26,0.12,0.15,7
0.52,0.4,0.14,0.64,0.31,0.12,0.19,8
0.53,0.39,0.11,0.57,0.29,0.11,0.16,7
0.53,0.41,0.13,0.66,0.29,0.14,0.19,8
0.53,0.42,0.13,0.66,0.3,0.12,0.2,7
0.54,0.42,0.14,0.78,0.32,0.17,0.24,7
0.54,0.41,0.13,0.61,0.27,0.12,0.2,8
0.54,0.41,0.14,0.7,0.31,0.18,0.2,7
0.55,0.43,0.16,0.87,0.41,0.19,0.24,9
0.57,0.45,0.18,1.24,0.53,0.25,0.31,9
0.57,0.47,0.16,1.19,0.64,0.23,0.28,9
0.57,0.42,0.13,0.77,0.35,0.15,0.24,8
0.57,0.42,0.16,0.89,0.43,0.19,0.22,7
0.58,0.46,0.16,0.87,0.35,0.21,0.29,7
0.58,0.44,0.13,0.85,0.46,0.17,0.2,8
0.58,0.48,0.16,0.9,0.36,0.22,0.27,8
0.58,0.45,0.16,0.89,0.36,0.21,0.26,8
0.58,0.46,0.14,0.93,0.41,0.18,0.27,9
0.58,0.46,0.14,0.83,0.39,0.17,0.24,9
0.58,0.47,0.15,0.91,0.44,0.19,0.24,10
0.58,0.47,0.17,1.04,0.54,0.17,0.28,8
0.59,0.47,0.17,0.94,0.4,0.23,0.26,8
0.59,0.46,0.17,1.06,0.49,0.25,0.29,8
0.6,0.47,0.15,0.8,0.34,0.18,0.24,9
0.6,0.47,0.17,1.08,0.5,0.22,0.32,8
0.6,0.47,0.15,0.93,0.42,0.18,0.28,7
0.6,0.48,0.16,1.06,0.44,0.19,0.39,10
0.6,0.48,0.23,1.16,0.52,0.22,0.36,10
0.6,0.48,0.17,1.09,0.49,0.25,0.31,9
0.6,0.49,0.15,0.78,0.35,0.16,0.24,8
0.62,0.48,0.17,1.04,0.48,0.22,0.31,9
0.63,0.48,0.16,1.14,0.58,0.21,0.29,8
0.63,0.48,0.16,1.33,0.61,0.29,0.32,9
0.63,0.5,0.18,1.27,0.56,0.3,0.37,8
0.63,0.49,0.17,1.18,0.52,0.24,0.39,10
0.63,0.49,0.16,1.21,0.63,0.22,0.3,8
0.63,0.47,0.15,1.03,0.43,0.24,0.33,10
0.64,0.5,0.17,1.37,0.66,0.31,0.37,9
0.65,0.52,0.19,1.37,0.75,0.18,0.37,11
0.65,0.52,0.18,1.46,0.66,0.31,0.41,10
0.65,0.52,0.2,1.63,0.69,0.39,0.43,10
0.65,0.48,0.17,1.39,0.58,0.35,0.31,8
0.66,0.53,0.16,1.46,0.69,0.31,0.41,10
0.66,0.53,0.17,1.28,0.58,0.13,0.4,7
0.66,0.5,0.16,1.38,0.65,0.29,0.34,11
0.66,0.52,0.2,1.65,0.75,0.42,0.4,10
0.68,0.52,0.15,1.27,0.6,0.3,0.33,9
0.69,0.53,0.17,1.56,0.65,0.38,0.47,10
0.72,0.52,0.18,1.6,0.71,0.35,0.45,11
0.74,0.56,0.22,2.33,1.24,0.36,0.62,11
0.37,0.29,0.1,0.23,0.11,0.05,0.07,7
0.4,0.3,0.09,0.29,0.14,0.06,0.08,4
0.42,0.33,0.11,0.33,0.12,0.08,0.1,6
0.46,0.37,0.11,0.51,0.24,0.12,0.13,7
0.5,0.38,0.12,0.58,0.31,0.11,0.14,7
0.51,0.38,0.11,0.58,0.29,0.12,0.15,6
0.52,0.39,0.14,0.68,0.34,0.13,0.12,7
0.55,0.43,0.16,0.8,0.41,0.14,0.23,6
0.56,0.41,0.12,0.91,0.46,0.2,0.21,8
0.58,0.45,0.16,0.87,0.39,0.22,0.22,8
0.59,0.47,0.17,1.04,0.46,0.24,0.27,9
0.6,0.46,0.18,1.14,0.42,0.26,0.37,9
0.61,0.49,0.17,1.35,0.7,0.25,0.3,10
0.62,0.48,0.16,1.07,0.44,0.26,0.31,10
0.62,0.48,0.19,1.43,0.73,0.31,0.33,8
0.62,0.5,0.2,1.3,0.58,0.31,0.37,13
0.62,0.46,0.16,0.95,0.49,0.2,0.23,8
0.63,0.52,0.17,1.39,0.64,0.3,0.38,10
0.64,0.5,0.17,1.12,0.5,0.26,0.32,11
0.64,0.5,0.17,1.26,0.57,0.34,0.32,8
0.66,0.46,0.17,1.28,0.58,0.3,0.33,7
0.66,0.51,0.17,1.27,0.6,0.26,0.34,9
0.66,0.53,0.18,1.58,0.74,0.35,0.41,9
0.67,0.5,0.18,1.44,0.64,0.35,0.37,8
0.67,0.53,0.2,1.42,0.57,0.37,0.39,9
0.69,0.53,0.19,1.6,0.68,0.33,0.48,9
0.72,0.53,0.2,1.89,0.95,0.44,0.43,9
0.74,0.57,0.23,2.04,0.87,0.51,0.57,12
0.27,0.21,0.05,0.08,0.03,0.02,0.03,5
0.3,0.22,0.09,0.13,0.06,0.03,0.04,4
0.3,0.23,0.08,0.13,0.06,0.03,0.04,4
0.36,0.27,0.09,0.19,0.07,0.05,0.06,5
0.37,0.28,0.1,0.26,0.1,0.06,0.08,5
0.39,0.29,0.09,0.27,0.14,0.05,0.08,7
0.44,0.33,0.1,0.34,0.13,0.08,0.11,5
0.44,0.34,0.11,0.34,0.12,0.08,0.13,7
0.44,0.32,0.1,0.33,0.15,0.06,0.1,7
0.45,0.35,0.12,0.4,0.17,0.08,0.13,6
0.47,0.37,0.12,0.41,0.15,0.09,0.15,8
0.47,0.36,0.12,0.5,0.24,0.1,0.14,7
0.47,0.35,0.12,0.37,0.15,0.06,0.13,7
0.48,0.37,0.11,0.42,0.16,0.1,0.13,6
0.48,0.34,0.1,0.44,0.19,0.09,0.14,8
0.48,0.35,0.13,0.42,0.19,0.08,0.14,8
0.49,0.37,0.13,0.43,0.16,0.1,0.15,7
0.49,0.39,0.12,0.51,0.22,0.1,0.17,8
0.52,0.41,0.13,0.57,0.21,0.13,0.2,8
0.52,0.42,0.14,0.64,0.29,0.14,0.17,7
0.53,0.41,0.13,0.66,0.3,0.15,0.17,9
0.53,0.43,0.14,0.87,0.42,0.18,0.22,9
0.53,0.43,0.13,0.78,0.39,0.2,0.22,8
0.53,0.42,0.14,0.68,0.26,0.19,0.21,8
0.53,0.41,0.13,0.77,0.35,0.17,0.22,8
0.53,0.4,0.13,0.62,0.3,0.11,0.2,10
0.54,0.41,0.14,0.73,0.34,0.16,0.19,6
0.54,0.45,0.16,0.81,0.37,0.15,0.26,9
0.55,0.41,0.14,0.74,0.35,0.15,0.21,8
0.55,0.41,0.13,0.65,0.29,0.13,0.21,9
0.55,0.42,0.15,0.79,0.35,0.18,0.24,9
0.55,0.45,0.14,0.75,0.34,0.13,0.24,7
0.55,0.4,0.14,0.72,0.33,0.15,0.22,8
0.56,0.43,0.15,0.78,0.35,0.18,0.25,8
0.58,0.45,0.15,0.87,0.47,0.18,0.22,8
0.58,0.44,0.15,0.98,0.49,0.22,0.24,7
0.59,0.42,0.16,1.03,0.44,0.22,0.32,10
0.59,0.47,0.15,0.99,0.43,0.21,0.28,9
0.59,0.46,0.14,0.76,0.33,0.15,0.27,8
0.59,0.47,0.14,0.99,0.42,0.2,0.28,7
0.6,0.47,0.14,0.94,0.43,0.18,0.29,9
0.6,0.44,0.14,0.96,0.5,0.17,0.26,9
0.6,0.46,0.16,1.05,0.46,0.24,0.31,9
0.6,0.45,0.17,1.08,0.49,0.25,0.28,11
0.6,0.47,0.16,1.01,0.44,0.2,0.31,9
0.6,0.5,0.16,1.12,0.51,0.26,0.31,9
0.61,0.49,0.17,1.12,0.49,0.22,0.36,10
0.61,0.49,0.15,1.13,0.43,0.25,0.35,9
0.61,0.45,0.19,1.08,0.52,0.25,0.29,9
0.61,0.5,0.17,1.08,0.45,0.27,0.32,8
0.62,0.47,0.18,1.24,0.57,0.29,0.32,10
0.62,0.5,0.18,1.39,0.73,0.28,0.33,10
0.62,0.53,0.16,1.09,0.45,0.2,0.35,9
0.62,0.47,0.16,0.97,0.45,0.17,0.28,10
0.62,0.48,0.17,1.09,0.48,0.26,0.31,9
0.63,0.49,0.14,1.3,0.61,0.27,0.36,13
0.63,0.49,0.16,1.15,0.53,0.26,0.33,10
0.63,0.49,0.17,1.22,0.55,0.21,0.31,10
0.63,0.51,0.2,1.31,0.52,0.33,0.38,8
0.64,0.5,0.18,1.27,0.51,0.29,0.41,12
0.65,0.51,0.19,1.49,0.64,0.3,0.43,11
0.65,0.52,0.17,1.37,0.62,0.29,0.36,10
0.65,0.5,0.17,1.28,0.62,0.23,0.4,10
0.65,0.5,0.16,1.21,0.55,0.27,0.32,9
0.65,0.52,0.2,1.28,0.6,0.25,0.38,9
0.65,0.53,0.21,1.43,0.69,0.31,0.44,12
0.65,0.51,0.18,1.16,0.5,0.2,0.39,11
0.65,0.51,0.18,1.35,0.58,0.32,0.39,9
0.65,0.53,0.19,1.37,0.6,0.3,0.4,10
0.66,0.53,0.17,1.43,0.62,0.31,0.4,9
0.66,0.51,0.18,1.26,0.5,0.23,0.34,9
0.67,0.54,0.2,1.76,0.85,0.36,0.47,10
0.67,0.51,0.16,1.28,0.56,0.3,0.36,10
0.67,0.54,0.2,1.22,0.53,0.27,0.33,10
0.67,0.54,0.2,1.46,0.64,0.33,0.42,8
0.68,0.54,0.19,1.56,0.7,0.4,0.4,10
0.68,0.51,0.17,1.53,0.81,0.32,0.34,10
0.68,0.53,0.2,1.5,0.62,0.38,0.43,8
0.69,0.55,0.19,1.89,0.89,0.41,0.49,9
0.69,0.54,0.18,1.43,0.64,0.25,0.46,10
0.71,0.55,0.21,1.44,0.66,0.33,0.46,10
0.71,0.53,0.17,1.56,0.61,0.39,0.44,9
0.71,0.56,0.18,2.14,1.25,0.37,0.43,10
0.73,0.56,0.19,1.79,0.87,0.37,0.44,10
0.78,0.6,0.21,2.55,1.19,0.57,0.67,10
0.24,0.13,0.08,0.16,0.07,0.04,0.05,4
0.35,0.25,0.1,0.4,0.17,0.06,0.13,6
0.36,0.25,0.12,0.47,0.21,0.11,0.13,6
0.38,0.28,0.1,0.29,0.17,0.04,0.07,6
0.38,0.32,0.12,0.65,0.32,0.13,0.16,6
0.43,0.31,0.13,0.65,0.27,0.16,0.18,8
0.47,0.36,0.11,0.45,0.22,0.16,0.1,8
0.47,0.36,0.12,0.49,0.18,0.11,0.13,8
0.49,0.37,0.15,0.91,0.41,0.2,0.27,6
0.5,0.38,0.16,0.98,0.45,0.23,0.25,8
0.5,0.4,0.15,0.79,0.33,0.18,0.25,7
0.51,0.4,0.15,0.78,0.34,0.16,0.19,6
0.51,0.38,0.15,0.84,0.38,0.16,0.26,9
0.51,0.38,0.14,0.68,0.34,0.14,0.17,8
0.52,0.37,0.12,0.61,0.34,0.16,0.15,8
0.55,0.42,0.18,1.17,0.5,0.3,0.31,8
0.58,0.42,0.19,1.76,0.91,0.38,0.41,9
0.61,0.46,0.16,1.12,0.53,0.27,0.27,9
0.62,0.51,0.17,1.17,0.49,0.3,0.35,9
0.62,0.48,0.15,1.04,0.48,0.23,0.28,8
0.63,0.48,0.18,1.22,0.57,0.3,0.34,9
0.63,0.47,0.15,1.12,0.56,0.23,0.29,8
0.64,0.51,0.17,1.26,0.51,0.32,0.36,8
0.65,0.53,0.17,1.24,0.65,0.25,0.3,8
0.65,0.5,0.17,1.4,0.69,0.32,0.32,10
0.67,0.53,0.2,1.37,0.61,0.3,0.41,11
0.7,0.53,0.21,1.82,0.82,0.4,0.45,12
0.71,0.56,0.2,1.75,0.71,0.42,0.52,11
