d1,d2,d3,d4,d5,d6,d7,d8,d9,d19,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,class
2,2,29100,1998,126,3600,310,200,9.7,5.4,141,1490,4695,1810,1480,2700,610,509,1600,0,60,308,49
2,2,27950,2231,150,3600,340,210,8.9,5.5,147,1515,4695,1810,1480,2700,625,509,1800,0,60,355,49
2,2,29550,2231,150,3600,340,205,9.5,6.4,169,1535,4695,1810,1480,2700,605,509,1600,0,60,355,49
2,2,36950,2231,150,3600,340,205,9.5,6.4,169,1535,4695,1810,1480,2700,605,509,1600,0,60,355,49
2,2,31100,2231,177,3600,400,220,8.5,5.9,157,1515,4695,1810,1480,2700,625,509,1800,0,60,355,49
1,3,24050,1794,129,6000,170,200,10,7.2,172,1390,4715,1760,1525,2700,430,520,1300,90,60,121,49
1,3,25300,1794,129,6000,170,200,10,7.2,172,1390,4715,1760,1525,2700,430,520,1300,90,60,121,49
1,3,26750,1794,129,6000,170,195,11.4,7.8,193,1410,4715,1760,1525,2700,410,520,1300,90,60,121,49
1,3,28450,1794,129,6000,170,200,10,7.2,172,1390,4715,1760,1525,2700,430,520,1300,90,60,121,49
1,3,29900,1794,129,6000,170,195,11.4,7.8,193,1410,4715,1760,1525,2700,410,520,1300,90,60,121,49
1,3,26600,1998,147,5700,196,210,9.1,8.1,193,1440,4715,1760,1525,2700,455,520,1400,90,60,135,49
1,3,28050,1998,147,5700,196,205,9.9,9.4,224,1470,4715,1760,1525,2700,425,520,1400,90,60,135,49
1,3,29950,1998,147,5700,196,210,9.1,8.1,193,1440,4715,1760,1525,2700,455,520,1400,90,60,135,49
1,3,31400,1998,147,5700,196,205,9.9,9.4,224,1470,4715,1760,1525,2700,425,520,1400,90,60,135,49
1,3,32650,2362,163,5800,230,220,9.5,9.6,228,1485,4715,1760,1525,2700,420,520,1400,90,60,162,49
2,3,25850,1995,126,3600,300,200,10.6,5.9,155,1540,4715,1760,1525,2700,430,520,1300,90,60,308,49
2,3,27300,1995,126,3600,300,200,10.6,5.9,155,1540,4715,1760,1525,2700,430,520,1300,90,60,308,49
2,3,30450,1995,126,3600,300,200,10.6,5.9,155,1540,4715,1760,1525,2700,430,520,1300,90,60,308,49
2,3,29900,2231,177,3600,400,220,8.6,6.2,163,1565,4715,1760,1525,2700,405,520,1300,90,60,355,49
2,3,32550,2231,177,3600,400,220,8.6,6.2,163,1565,4715,1760,1525,2700,405,520,1300,90,60,355,49
1,3,23700,1598,132,6400,160,195,10.6,6.5,153,1400,4765,1810,1480,2700,550,543,1400,0,60,108,49
1,3,26200,1798,147,6400,180,200,9.7,6.6,155,1405,4765,1810,1480,2700,595,543,1500,0,60,121,49
1,3,27600,1798,147,6400,180,200,10.7,6.7,158,1430,4765,1810,1480,2700,590,543,1600,0,60,121,49
1,3,29100,1798,147,6400,180,200,9.7,6.6,155,1405,4765,1810,1480,2700,595,543,1500,0,60,121,49
1,3,30500,1798,147,6400,180,200,10.7,6.7,158,1430,4765,1810,1480,2700,590,543,1600,0,60,121,49
1,3,29900,1987,152,6200,196,200,9.3,6.9,164,1420,4765,1810,1480,2700,600,543,1500,0,60,135,49
1,3,31500,1987,152,6200,196,200,10.3,7,165,1465,4765,1810,1480,2700,585,543,1800,0,60,135,49
2,3,25950,1998,126,3600,310,200,10,5.4,142,1520,4765,1810,1480,2700,580,543,1600,0,60,308,49
2,3,27450,1998,126,3600,310,200,10,5.4,142,1520,4765,1810,1480,2700,580,543,1600,0,60,308,49
2,3,30350,1998,126,3600,310,200,10,5.4,142,1520,4765,1810,1480,2700,580,543,1600,0,60,308,49
2,3,28950,2231,150,3600,340,210,9.2,5.6,150,1545,4765,1810,1480,2700,595,543,1800,0,60,355,49
2,3,30550,2231,150,3600,340,205,9.8,6.6,174,1570,4765,1810,1480,2700,570,543,1600,0,60,355,49
2,3,31350,2231,150,3600,340,210,9.2,5.6,150,1545,4765,1810,1480,2700,595,543,1800,0,60,355,49
2,3,32950,2231,150,3600,340,205,9.8,6.6,174,1570,4765,1810,1480,2700,570,543,1600,0,60,355,49
2,3,38950,2231,150,3600,340,205,9.8,6.6,174,1570,4765,1810,1480,2700,570,543,1600,0,60,355,49
2,3,32350,2231,177,3600,400,220,8.8,6,159,1550,4765,1810,1480,2700,590,543,1800,0,60,355,49
1,8,26600,1998,152,6000,194,185,10.6,8.6,202,1540,4395,1815,1685,2560,530,450,2000,100,60,135,49
1,8,28000,1998,152,6000,194,175,12.2,9,212,1580,4395,1815,1685,2560,530,450,1500,100,60,135,49
1,8,29200,1998,152,6000,194,185,10.6,8.6,202,1540,4395,1815,1685,2560,530,450,2000,100,60,135,49
1,8,30600,1998,152,6000,194,175,12.2,9,212,1580,4395,1815,1685,2560,530,450,1500,100,60,135,49
1,8,32400,1998,152,6000,194,185,10.6,8.6,202,1540,4395,1815,1685,2560,530,450,2000,100,60,135,49
1,8,33800,1998,152,6000,194,175,12.2,9,212,1580,4395,1815,1685,2560,530,450,1500,100,60,135,49
2,8,28600,2231,136,3600,310,180,10.5,6.6,175,1665,4395,1815,1685,2560,525,450,2000,100,60,355,49
2,8,31200,2231,136,3600,310,180,10.5,6.6,175,1665,4395,1815,1685,2560,525,450,2000,100,60,355,49
2,8,33200,2231,177,3600,400,200,9.3,7,185,1670,4395,1855,1685,2560,520,450,2000,100,60,355,49
2,8,36400,2231,177,3600,400,200,9.3,7,185,1670,4315,1855,1685,2560,520,450,2000,100,60,355,49
2,8,35450,2982,173,3400,410,175,11.5,9.1,240,1925,4365,1790,1850,2455,675,403,2800,80,87,499,49
2,8,42750,2982,173,3400,410,175,11.5,9.1,240,1925,4405,1875,1865,2455,675,403,2800,80,87,499,49
2,8,44700,2982,173,3400,410,175,11.2,8.9,236,1935,4405,1875,1865,2455,665,403,2800,80,87,499,49
1,8,58200,3956,249,5200,380,180,9.1,12.4,291,1985,4850,1875,1865,2790,865,620,2800,80,87,270,49
2,8,37350,2982,173,3400,410,175,11.5,9.2,243,2025,4810,1790,1850,2790,825,620,2800,80,87,499,49
2,8,44650,2982,173,3400,410,175,11.5,9.2,243,2025,4850,1875,1865,2790,825,620,2800,80,87,499,49
2,8,46600,2982,173,3400,410,175,11.2,9,238,2075,4850,1875,1865,2790,775,620,2800,80,87,499,49
2,8,47650,2982,173,3400,410,175,11.5,9.2,243,2025,4850,1875,1865,2790,825,620,2800,80,87,499,49
2,8,49600,2982,173,3400,410,175,11.2,9,238,2075,4850,1875,1865,2790,775,620,2800,80,87,499,49
2,8,54350,2982,173,3400,410,175,11.5,9.2,243,2025,4850,1875,1865,2790,825,620,2800,80,87,499,49
2,8,56300,2982,173,3400,410,175,11.2,9,238,2075,4850,1875,1865,2790,775,620,2800,80,87,499,49
1,8,81100,4664,288,5400,445,200,9.2,14.4,340,2585,4950,1970,1865,2850,715,655,3500,200,93,317,49
2,8,71100,4461,286,3600,650,210,8.2,10.2,270,2655,4950,1970,1910,2850,645,655,3500,200,93,748,49
2,8,81100,4461,286,3600,650,210,8.2,10.2,270,2655,4950,1970,1865,2850,645,655,3500,200,93,748,49
2,11,25942,2494,95,3800,230,147,22.4,8.5,224,1850,4795,1800,1985,2985,750,944,2000,100,75,416,49
2,11,27251,2494,117,3600,294,152,18.6,8.5,224,1850,4795,1800,1985,2985,750,944,2000,100,75,416,49
2,11,29155,2494,117,3600,294,151,19.7,9.3,246,1850,4795,1800,1995,2985,1050,944,2000,100,75,416,49
2,11,29036,2494,117,3600,294,152,18.6,8.5,224,1890,4795,1800,1985,2985,710,884,2000,100,75,416,49
2,11,31535,2494,117,3600,294,151,19.7,9.3,246,1890,4795,1800,1995,2985,760,884,2000,100,75,416,49
2,11,28084,2494,117,3600,294,152,18.6,8.6,228,1920,5240,1800,1980,3430,730,1728,2000,100,75,416,49
2,12,20587,2494,120,3600,325,165,13.5,7.4,197,1645,5255,1760,1680,3085,1085,0,1800,50,80,416,49
2,12,25347,2494,120,3600,325,155,15.2,8.2,217,1805,5255,1760,1795,3085,870,0,2250,50,80,416,49
2,12,28322,2494,120,3600,325,155,15.2,8.3,219,1815,5255,1835,1795,3085,870,0,2250,50,80,416,49
2,12,27013,2494,120,3600,325,155,15.2,8.3,219,1860,5255,1760,1810,3085,845,0,2250,50,80,416,49
2,12,30464,2494,120,3600,325,155,15.2,8.3,219,1865,5255,1835,1810,3085,845,0,2250,50,80,416,49
2,12,32487,2982,171,3600,343,170,12,8.3,219,1915,5255,1835,1810,3085,820,0,2250,50,80,499,49
2,12,34272,2982,171,3600,360,175,11.9,9.4,246,1920,5255,1835,1810,3085,820,0,2250,50,80,499,49
2,12,36533,2982,171,3600,343,170,12,8.3,219,1915,5255,1835,1810,3085,820,0,2250,50,80,499,49
2,12,38318,2982,171,3600,360,175,11.9,9.4,246,1920,5255,1835,1810,3085,820,0,2250,50,80,499,49
1,1,19100,1596,100,6000,150,185,11.8,7,167,1279,4252,1782,1447,2640,421,278,1200,75,55,108,50
1,1,19900,1596,100,6000,150,185,11.8,7,167,1279,4252,1782,1447,2640,421,278,1200,75,55,108,50
1,1,20450,1596,100,6000,150,185,11.8,7,167,1279,4252,1782,1447,2640,421,278,1200,75,55,108,50
1,1,21800,1596,100,6000,150,185,11.8,7,167,1279,4252,1782,1447,2640,421,278,1200,75,55,108,50
1,1,25000,1596,100,6000,150,185,11.8,7,167,1279,4252,1782,1447,2640,421,278,1200,75,55,108,50
1,1,20650,1798,125,6000,165,200,10.8,7.3,174,1327,4252,1782,1447,2640,423,278,1300,75,55,121,50
1,1,21450,1798,125,6000,165,200,10.8,7.3,174,1327,4252,1782,1447,2640,423,278,1300,75,55,121,50
1,1,22000,1798,125,6000,165,200,10.8,7.3,174,1327,4252,1782,1447,2640,423,278,1300,75,55,121,50
1,1,23350,1798,125,6000,165,200,10.8,7.3,174,1327,4252,1782,1447,2640,423,278,1300,75,55,121,50
1,1,26550,1798,125,6000,165,200,10.8,7.3,174,1327,4252,1782,1447,2640,423,278,1300,75,55,121,50
1,1,22400,1999,145,6000,185,210,9.4,7.4,177,1327,4252,1782,1447,2640,423,278,1350,75,55,135,50
1,1,23750,1999,145,6000,185,210,9.4,7.4,177,1327,4252,1782,1447,2640,423,278,1350,75,55,135,50
1,1,25100,1999,145,6000,185,210,9.4,7.4,177,1327,4252,1782,1447,2640,423,278,1350,75,55,135,50
1,1,28300,1999,145,6000,185,210,9.4,7.4,177,1327,4252,1782,1447,2640,423,278,1350,75,55,135,50
1,1,24000,2435,170,6000,230,220,8.1,8.4,200,1406,4252,1782,1447,2640,434,278,1500,75,62,168,50
1,1,25740,2435,170,6000,230,215,8.8,9,214,1429,4252,1782,1447,2640,411,278,1500,75,62,168,50
1,1,25350,2435,170,6000,230,220,8.1,8.4,200,1406,4252,1782,1447,2640,434,278,1500,75,62,168,50
1,1,27090,2435,170,6000,230,215,8.8,9,214,1429,4252,1782,1447,2640,411,278,1500,75,62,168,50
1,1,26700,2435,170,6000,230,220,8.1,8.4,200,1406,4252,1782,1447,2640,434,278,1500,75,62,168,50
1,1,28440,2435,170,6000,230,215,8.8,9,214,1429,4252,1782,1447,2640,411,278,1500,75,62,168,50
1,1,29900,2435,170,6000,230,220,8.1,8.4,200,1406,4252,1782,1447,2640,434,278,1500,75,62,168,50
1,1,31640,2435,170,6000,230,215,8.8,9,214,1429,4252,1782,1447,2640,411,278,1500,75,62,168,50
1,1,29250,2521,230,5000,320,240,6.7,8.7,208,1422,4252,1782,1447,2640,438,278,1500,75,62,175,50
1,1,30990,2521,230,5000,320,235,7.1,9.4,224,1437,4252,1782,1447,2640,423,278,1500,75,62,175,50
1,1,30600,2521,230,5000,320,240,6.7,8.7,208,1422,4252,1782,1447,2640,438,278,1500,75,62,175,50
1,1,32340,2521,230,5000,320,235,7.1,9.4,224,1437,4252,1782,1447,2640,423,278,1500,75,62,175,50
1,1,33800,2521,230,5000,320,240,6.7,8.7,208,1422,4252,1782,1447,2640,438,278,1500,75,62,175,50
1,1,35540,2521,230,5000,320,235,7.1,9.4,224,1437,4252,1782,1447,2640,423,278,1500,75,62,175,50
2,1,21500,1560,109,4000,240,190,11.3,4.9,129,1373,4252,1782,1447,2640,407,278,1300,75,52,247,50
2,1,22300,1560,109,4000,240,190,11.3,4.9,129,1373,4252,1782,1447,2640,407,278,1300,75,52,247,50
2,1,22850,1560,109,4000,240,190,11.3,4.9,129,1373,4252,1782,1447,2640,407,278,1300,75,52,247,50
2,1,24200,1560,109,4000,240,190,11.3,4.9,129,1373,4252,1782,1447,2640,407,278,1300,75,52,247,50
2,1,27400,1560,109,4000,240,190,11.3,4.9,129,1373,4252,1782,1447,2640,407,278,1300,75,52,247,50
2,1,21950,1560,109,4000,240,190,11.3,4.4,115,1373,4252,1782,1437,2640,407,278,0,75,52,247,50
2,1,23300,1560,109,4000,240,190,11.3,4.4,115,1373,4252,1782,1437,2640,407,278,0,75,52,247,50
2,1,24650,1560,109,4000,240,190,11.3,4.4,115,1373,4252,1782,1437,2640,407,278,0,75,52,247,50
2,1,27850,1560,109,4000,240,190,11.3,4.4,115,1373,4252,1782,1437,2640,407,278,0,75,52,247,50
2,1,23600,1998,136,4000,320,205,9.4,5.7,151,1421,4252,1782,1447,2640,419,278,1500,75,52,308,50
2,1,25550,1998,136,4000,320,205,9.5,5.9,156,1437,4252,1782,1447,2640,403,278,1500,75,52,308,50
2,1,24400,1998,136,4000,320,205,9.4,5.7,151,1421,4252,1782,1447,2640,419,278,1500,75,52,308,50
2,1,26350,1998,136,4000,320,205,9.5,5.9,156,1437,4252,1782,1447,2640,403,278,1500,75,52,308,50
2,1,24950,1998,136,4000,320,205,9.4,5.7,151,1421,4252,1782,1447,2640,419,278,1500,75,52,308,50
2,1,26900,1998,136,4000,320,205,9.5,5.9,156,1437,4252,1782,1447,2640,403,278,1500,75,52,308,50
2,1,26300,1998,136,4000,320,205,9.4,5.7,151,1421,4252,1782,1447,2640,419,278,1500,75,52,308,50
2,1,28250,1998,136,4000,320,205,9.5,5.9,156,1437,4252,1782,1447,2640,403,278,1500,75,52,308,50
2,1,29500,1998,136,4000,320,205,9.4,5.7,151,1421,4252,1782,1447,2640,419,278,1500,75,52,308,50
2,1,31450,1998,136,4000,320,205,9.5,5.9,156,1437,4252,1782,1447,2640,403,278,1500,75,52,308,50
2,1,26150,2400,180,4000,400,225,7.7,6.2,164,1465,4252,1782,1447,2640,435,278,1500,75,60,370,50
2,1,27890,2400,180,4000,350,220,8.4,6.9,182,1480,4252,1782,1447,2640,420,278,1500,75,60,370,50
2,1,27500,2400,180,4000,400,225,7.7,6.2,164,1465,4252,1782,1447,2640,435,278,1500,75,60,370,50
2,1,29240,2400,180,4000,350,220,8.4,6.9,182,1480,4252,1782,1447,2640,420,278,1500,75,60,370,50
2,1,28850,2400,180,4000,400,225,7.7,6.2,164,1465,4252,1782,1447,2640,435,278,1500,75,60,370,50
2,1,30590,2400,180,4000,350,220,8.4,6.9,182,1480,4252,1782,1447,2640,420,278,1500,75,60,370,50
2,1,32050,2400,180,4000,400,225,7.7,6.2,164,1465,4252,1782,1447,2640,435,278,1500,75,60,370,50
2,1,33790,2400,180,4000,350,220,8.4,6.9,182,1480,4252,1782,1447,2640,420,278,1500,75,60,370,50
1,1,21050,1798,125,6000,165,200,10.8,9.5,0,1327,4252,1782,1447,2640,423,278,1300,75,55,121,50
1,1,21850,1798,125,6000,165,200,10.8,9.5,0,1327,4252,1782,1447,2640,423,278,1300,75,55,121,50
1,1,22400,1798,125,6000,165,200,10.8,9.5,0,1327,4252,1782,1447,2640,423,278,1300,75,55,121,50
1,1,23750,1798,125,6000,165,200,10.8,9.5,0,1327,4252,1782,1447,2640,423,278,1300,75,55,121,50
1,1,26950,1798,125,6000,165,200,10.8,9.5,0,1327,4252,1782,1447,2640,423,278,1300,75,55,121,50
1,2,21450,1596,100,6000,150,185,11.9,7.2,171,1324,4476,1770,1454,2640,476,404,1200,75,55,108,50
1,2,22750,1596,100,6000,150,185,11.9,7.2,171,1324,4476,1770,1454,2640,476,404,1200,75,55,108,50
1,2,24300,1596,100,6000,150,185,11.9,7.2,171,1324,4476,1770,1454,2640,476,404,1200,75,55,108,50
1,2,27550,1596,100,6000,150,185,11.9,7.2,171,1324,4476,1770,1454,2640,476,404,1200,75,55,108,50
1,2,23060,1798,125,6000,165,200,10.9,7.3,174,1369,4476,1770,1454,2640,481,404,1300,75,55,121,50
1,2,24360,1798,125,6000,165,200,10.9,7.3,174,1369,4476,1770,1454,2640,481,404,1300,75,55,121,50
1,2,25910,1798,125,6000,165,200,10.9,7.3,174,1369,4476,1770,1454,2640,481,404,1300,75,55,121,50
1,2,29160,1798,125,6000,165,200,10.9,7.3,174,1369,4476,1770,1454,2640,481,404,1300,75,55,121,50
1,2,26570,2435,140,5000,220,200,10.6,9.1,217,1464,4476,1770,1454,2640,476,404,1500,75,62,168,50
1,2,27870,2435,140,5000,220,200,10.6,9.1,217,1464,4476,1770,1454,2640,476,404,1500,75,62,168,50
1,2,29420,2435,140,5000,220,200,10.6,9.1,217,1464,4476,1770,1454,2640,476,404,1500,75,62,168,50
1,2,32670,2435,140,5000,220,200,10.6,9.1,217,1464,4476,1770,1454,2640,476,404,1500,75,62,168,50
1,2,24820,1999,145,6000,185,210,9.5,7.4,177,1369,4476,1770,1454,2640,481,404,1350,75,55,135,50
1,2,26120,1999,145,6000,185,210,9.5,7.4,177,1369,4476,1770,1454,2640,481,404,1350,75,55,135,50
1,2,27670,1999,145,6000,185,210,9.5,7.4,177,1369,4476,1770,1454,2640,481,404,1350,75,55,135,50
1,2,30920,1999,145,6000,185,210,9.5,7.4,177,1369,4476,1770,1454,2640,481,404,1350,75,55,135,50
1,2,26420,2435,170,6000,230,220,8.2,8.7,203,1444,4476,1770,1454,2640,496,404,1500,75,62,168,50
1,2,28160,2435,170,6000,230,215,8.9,9.1,217,1467,4476,1770,1454,2640,473,404,1500,75,62,168,50
1,2,27720,2435,170,6000,230,220,8.2,8.7,203,1444,4476,1770,1454,2640,496,404,1500,75,62,168,50
1,2,29460,2435,170,6000,230,215,8.9,9.1,217,1467,4476,1770,1454,2640,473,404,1500,75,62,168,50
1,2,29270,2435,170,6000,230,220,8.2,8.7,203,1444,4476,1770,1454,2640,496,404,1500,75,62,168,50
1,2,31010,2435,170,6000,230,215,8.9,9.1,217,1467,4476,1770,1454,2640,473,404,1500,75,62,168,50
1,2,32520,2435,170,6000,230,220,8.2,8.7,203,1444,4476,1770,1454,2640,496,404,1500,75,62,168,50
1,2,34260,2435,170,6000,230,215,8.9,9.1,217,1467,4476,1770,1454,2640,473,404,1500,75,62,168,50
1,2,31700,2521,230,5000,320,240,6.8,8.7,208,1464,4476,1770,1454,2640,496,404,1500,75,62,175,50
1,2,33440,2521,230,5000,320,235,7.2,9.4,224,1478,4476,1770,1454,2640,482,404,1500,75,62,175,50
1,2,32790,2521,230,5000,320,240,6.8,8.7,208,1464,4476,1770,1454,2640,496,404,1500,75,62,175,50
1,2,34530,2521,230,5000,320,235,7.2,9.4,224,1478,4476,1770,1454,2640,482,404,1500,75,62,175,50
1,2,36040,2521,230,5000,320,240,6.8,8.7,208,1464,4476,1770,1454,2640,496,404,1500,75,62,175,50
1,2,37780,2521,230,5000,320,235,7.2,9.4,224,1478,4476,1770,1454,2640,482,404,1500,75,62,175,50
1,2,34300,2521,230,5000,320,230,7.1,9.6,229,1545,4476,1770,1454,2640,475,404,1500,75,58,175,50
1,2,36040,2521,230,5000,320,225,7.5,10.1,241,1561,4476,1770,1454,2640,459,404,1500,75,58,175,50
1,2,35390,2521,230,5000,320,230,7.1,9.6,229,1545,4476,1770,1454,2640,475,404,1500,75,58,175,50
1,2,37130,2521,230,5000,320,225,7.5,10.1,241,1561,4476,1770,1454,2640,459,404,1500,75,58,175,50
1,2,38640,2521,230,5000,320,230,7.1,9.6,229,1545,4476,1770,1454,2640,475,404,1500,75,58,175,50
1,2,40380,2521,230,5000,320,225,7.5,10.1,241,1561,4476,1770,1454,2640,459,404,1500,75,58,175,50
2,2,23360,1560,109,4000,240,190,11.4,4.9,129,1388,4476,1770,1454,2640,492,404,1300,75,52,247,50
2,2,24660,1560,109,4000,240,190,11.4,4.9,129,1388,4476,1770,1454,2640,492,404,1300,75,52,247,50
2,2,26210,1560,109,4000,240,190,11.4,4.9,129,1388,4476,1770,1454,2640,492,404,1300,75,52,247,50
2,2,29460,1560,109,4000,240,190,11.4,4.9,129,1388,4476,1770,1454,2640,492,404,1300,75,52,247,50
2,2,23810,1560,109,4000,240,190,11.4,4.5,118,1388,4476,1770,1444,2640,492,404,800,75,52,247,50
2,2,25110,1560,109,4000,240,190,11.4,4.5,118,1388,4476,1770,1444,2640,492,404,800,75,52,247,50
2,2,26660,1560,109,4000,240,190,11.4,4.5,118,1388,4476,1770,1444,2640,492,404,800,75,52,247,50
2,2,29910,1560,109,4000,240,190,11.4,4.5,118,1388,4476,1770,1444,2640,492,404,800,75,52,247,50
2,2,26010,1998,136,4000,320,205,9.5,5.8,153,1458,4476,1770,1454,2640,482,404,1500,75,52,308,50
2,2,27960,1998,136,4000,320,205,9.6,6,159,1477,4476,1770,1454,2640,483,404,1500,75,52,308,50
2,2,27310,1998,136,4000,320,205,9.5,5.8,153,1458,4476,1770,1454,2640,482,404,1500,75,52,308,50
2,2,29260,1998,136,4000,320,205,9.6,6,159,1477,4476,1770,1454,2640,483,404,1500,75,52,308,50
2,2,28860,1998,136,4000,320,205,9.5,5.8,153,1458,4476,1770,1454,2640,482,404,1500,75,52,308,50
2,2,30810,1998,136,4000,320,205,9.6,6,159,1477,4476,1770,1454,2640,483,404,1500,75,52,308,50
2,2,32110,1998,136,4000,320,205,9.5,5.8,153,1458,4476,1770,1454,2640,482,404,1500,75,52,308,50
2,2,34060,1998,136,4000,320,205,9.6,6,159,1477,4476,1770,1454,2640,483,404,1500,75,52,308,50
2,2,28600,2400,180,4000,400,225,7.9,6.2,164,1503,4476,1770,1454,2640,517,404,1500,75,60,370,50
2,2,30340,2400,180,4000,350,220,8.5,7,184,1522,4476,1770,1454,2640,498,404,1500,75,60,370,50
2,2,29900,2400,180,4000,400,225,7.9,6.2,164,1503,4476,1770,1454,2640,517,404,1500,75,60,370,50
2,2,31640,2400,180,4000,350,220,8.5,7,184,1522,4476,1770,1454,2640,498,404,1500,75,60,370,50
2,2,31450,2400,180,4000,400,225,7.9,6.2,164,1503,4476,1770,1454,2640,517,404,1500,75,60,370,50
2,2,33190,2400,180,4000,350,220,8.5,7,184,1522,4476,1770,1454,2640,498,404,1500,75,60,370,50
2,2,34700,2400,180,4000,400,225,7.9,6.2,164,1503,4476,1770,1454,2640,517,404,1500,75,60,370,50
2,2,36440,2400,180,4000,350,220,8.5,7,184,1522,4476,1770,1454,2640,498,404,1500,75,60,370,50
1,2,23460,1798,125,6000,165,200,10.9,9.6,0,1369,4476,1770,1454,2640,481,404,1300,75,55,121,50
1,2,24760,1798,125,6000,165,200,10.9,9.6,0,1369,4476,1770,1454,2640,481,404,1300,75,55,121,50
1,2,26310,1798,125,6000,165,200,10.9,9.6,0,1369,4476,1770,1454,2640,481,404,1300,75,55,121,50
1,2,29560,1798,125,6000,165,200,10.9,9.6,0,1369,4476,1770,1454,2640,481,404,1300,75,55,121,50
1,3,23310,1596,100,6000,150,185,12,7.2,171,1335,4522,1770,1457,2640,515,417,1200,75,55,108,50
1,3,24610,1596,100,6000,150,185,12,7.2,171,1335,4522,1770,1457,2640,515,417,1200,75,55,108,50
1,3,26160,1596,100,6000,150,185,12,7.2,171,1335,4522,1770,1457,2640,515,417,1200,75,55,108,50
1,3,29410,1596,100,6000,150,185,12,7.2,171,1335,4522,1770,1457,2640,515,417,1200,75,55,108,50
1,3,24920,1798,125,6000,165,200,11,7.3,174,1381,4522,1770,1457,2640,509,417,1300,75,55,121,50
1,3,26220,1798,125,6000,165,200,11,7.3,174,1381,4522,1770,1457,2640,509,417,1300,75,55,121,50
1,3,27770,1798,125,6000,165,200,11,7.3,174,1381,4522,1770,1457,2640,509,417,1300,75,55,121,50
1,3,31020,1798,125,6000,165,200,11,7.3,174,1381,4522,1770,1457,2640,509,417,1300,75,55,121,50
1,3,28440,2435,140,5000,220,200,10.7,9.1,217,1483,4522,1770,1457,2640,477,417,1500,75,62,168,50
1,3,29740,2435,140,5000,220,200,10.7,9.1,217,1483,4522,1770,1457,2640,477,417,1500,75,62,168,50
1,3,31290,2435,140,5000,220,200,10.7,9.1,217,1483,4522,1770,1457,2640,477,417,1500,75,62,168,50
1,3,34540,2435,140,5000,220,200,10.7,9.1,217,1483,4522,1770,1457,2640,477,417,1500,75,62,168,50
1,3,26680,1999,145,6000,185,210,9.6,7.4,177,1381,4522,1770,1457,2640,509,417,1350,75,55,135,50
1,3,27980,1999,145,6000,185,210,9.6,7.4,177,1381,4522,1770,1457,2640,509,417,1350,75,55,135,50
1,3,29530,1999,145,6000,185,210,9.6,7.4,177,1381,4522,1770,1457,2640,509,417,1350,75,55,135,50
1,3,32780,1999,145,6000,185,210,9.6,7.4,177,1381,4522,1770,1457,2640,509,417,1350,75,55,135,50
1,3,28290,2435,170,6000,230,220,8.3,8.7,203,1462,4522,1770,1457,2640,498,417,1500,75,62,168,50
1,3,30030,2435,170,6000,230,215,9,9.1,217,1483,4522,1770,1457,2640,477,417,1500,75,62,168,50
1,3,29590,2435,170,6000,230,220,8.3,8.7,203,1462,4522,1770,1457,2640,498,417,1500,75,62,168,50
1,3,31330,2435,170,6000,230,215,9,9.1,217,1483,4522,1770,1457,2640,477,417,1500,75,62,168,50
1,3,31140,2435,170,6000,230,220,8.3,8.7,203,1462,4522,1770,1457,2640,498,417,1500,75,62,168,50
1,3,32880,2435,170,6000,230,215,9,9.1,217,1483,4522,1770,1457,2640,477,417,1500,75,62,168,50
1,3,34390,2435,170,6000,230,220,8.3,8.7,203,1462,4522,1770,1457,2640,498,417,1500,75,62,168,50
1,3,36130,2435,170,6000,230,215,9,9.1,217,1483,4522,1770,1457,2640,477,417,1500,75,62,168,50
1,3,33570,2521,230,5000,320,240,6.9,8.7,208,1487,4522,1770,1457,2640,513,417,1500,75,62,175,50
1,3,35310,2521,230,5000,320,235,7.3,9.5,227,1504,4522,1770,1457,2640,496,417,1500,75,62,175,50
1,3,34660,2521,230,5000,320,240,6.9,8.7,208,1487,4522,1770,1457,2640,513,417,1500,75,62,175,50
1,3,36400,2521,230,5000,320,235,7.3,9.5,227,1504,4522,1770,1457,2640,496,417,1500,75,62,175,50
1,3,37910,2521,230,5000,320,240,6.9,8.7,208,1487,4522,1770,1457,2640,513,417,1500,75,62,175,50
1,3,39650,2521,230,5000,320,235,7.3,9.5,227,1504,4522,1770,1457,2640,496,417,1500,75,62,175,50
1,3,36160,2521,230,5000,320,230,7.2,9.6,229,1552,4522,1770,1457,2640,468,417,1500,75,58,175,50
1,3,37900,2521,230,5000,320,225,7.6,10.1,241,1572,4522,1770,1457,2640,448,417,1500,75,58,175,50
1,3,37250,2521,230,5000,320,230,7.2,9.6,229,1552,4522,1770,1457,2640,468,417,1500,75,58,175,50
1,3,38990,2521,230,5000,320,225,7.6,10.1,241,1572,4522,1770,1457,2640,448,417,1500,75,58,175,50
1,3,40500,2521,230,5000,320,230,7.2,9.6,229,1552,4522,1770,1457,2640,468,417,1500,75,58,175,50
1,3,42240,2521,230,5000,320,225,7.6,10.1,241,1572,4522,1770,1457,2640,448,417,1500,75,58,175,50
2,3,25230,1560,109,4000,240,190,11.5,5,132,1416,4522,1770,1457,2640,484,417,1300,75,52,247,50
2,3,26530,1560,109,4000,240,190,11.5,5,132,1416,4522,1770,1457,2640,484,417,1300,75,52,247,50
