Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Shape,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes
figure_descendingmarkersize110_clusternumber5_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber5_datanumber200_testnumbercategorysmall_repeatnumber2,1000,5,['lip_cluster' 'cluster' 'three_order'],110,0.1132899023592027,0.4334352016448974,0.076820261679166,0.4412174224853515,5.393738014694764,0.7465801239013672,0.1276909503409995,0.4293885231018066,0.351,0.1484954357147216,25626,0.1500759124755859,0.003,0.1286454200744629,0.0294865003562458,0.0904934406280517,2.339372169580093,0.006784439086914,-,15.0,59,8,"[{'category': 'group_0', 'number': 1}, {'category': 'group_2', 'number': 2}, {'category': 'group_1', 'number': 4}, {'category': 'group_4', 'number': 1}]"
figure_descendingmarkersize160_clusternumber5_datanumber200_testnumbercategorysmall_repeatnumber2,clusternumber5_datanumber200_testnumbercategorysmall_repeatnumber2,1000,5,['lip_cluster' 'cluster' 'three_order'],160,0.0956871502394121,0.4831135272979736,0.0638756232909493,0.4848837852478027,-8.036853590378156,0.8187477588653564,0.1095939618814269,0.4643411636352539,0.316,7.068370580673218,31961,0.1546597480773925,0.003,0.1169800758361816,0.0294865003562458,0.0913777351379394,2.339372169580093,0.007918357849121,-,15.0,59,8,"[{'category': 'group_0', 'number': 1}, {'category': 'group_2', 'number': 2}, {'category': 'group_1', 'number': 4}, {'category': 'group_4', 'number': 1}]"
figure_category_basedmarkersize10_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],10,0.3705640425039022,0.4132685661315918,0.3923953187280015,0.3839359283447265,0.455325120699061,0.7137598991394043,0.4553199569815147,0.3770787715911865,0.7132,0.2162115573883056,9635,0.1505858898162841,0.0036,0.1252248287200927,0.0307763083786125,0.24465012550354,2.204549279355664,0.0168094635009765,-,15.0,314,19,"[{'category': 'group_3', 'number': 7}, {'category': 'group_0', 'number': 12}]"
figure_category_basedmarkersize60_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],60,0.1767873113379257,0.5353255271911621,0.1832408857601903,0.5018911361694336,0.2537891830671029,0.8286125659942627,0.2290836385363636,7.24855899810791,0.232,0.1877751350402832,37248,0.1685740947723388,0.0036,0.1279413700103759,0.0307763083786125,0.2481067180633545,2.204549279355664,0.0169556140899658,-,15.0,1192,75,"[{'category': 'group_3', 'number': 29}, {'category': 'group_0', 'number': 45}, {'category': 'group_4', 'number': 1}]"
figure_category_basedmarkersize110_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],110,0.1457282553417255,0.612581729888916,0.1503251698662578,0.6065800189971924,0.2002766318480522,0.9348735809326172,0.1918373810545913,0.582190752029419,0.1612,0.2097995281219482,48819,0.1995530128479004,0.0036,0.120546817779541,0.0307763083786125,0.2475068569183349,2.204549279355664,0.0170130729675292,-,15.0,1503,79,"[{'category': 'group_3', 'number': 32}, {'category': 'group_0', 'number': 46}, {'category': 'group_4', 'number': 1}]"
figure_category_basedmarkersize160_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],160,0.1329245077452385,7.88147759437561,0.1361902469505855,0.6761200428009033,0.1734343084453719,1.0458807945251465,0.1767304564442033,0.6858344078063965,0.1404,0.243842601776123,56104,0.2528936862945556,0.0036,0.1220157146453857,0.0307763083786125,0.2462446689605713,2.204549279355664,0.0170552730560302,-,15.0,1625,83,"[{'category': 'group_3', 'number': 36}, {'category': 'group_0', 'number': 46}, {'category': 'group_4', 'number': 1}]"
figure_ascendingmarkersize10_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],10,0.5704758299366572,0.411651611328125,0.4980580323602549,0.3922250270843506,0.4672232618948538,0.7209546566009521,0.5534391192737165,0.3818051815032959,0.7132,0.2106721401214599,9635,0.1516351699829101,0.0036,7.820204496383667,0.0307763083786125,0.2450630664825439,2.204549279355664,0.0173580646514892,-,15.0,164,19,"[{'category': 'group_1', 'number': 16}, {'category': 'group_0', 'number': 1}, {'category': 'group_2', 'number': 1}, {'category': 'group_3', 'number': 1}]"
figure_ascendingmarkersize60_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],60,0.3567655596233593,0.5613112449645996,0.3305735514901332,0.5879433155059814,0.2041123951042189,0.8698256015777588,0.3206820763586181,0.4871277809143066,0.232,0.2113037109375,37248,0.1806137561798095,0.0036,0.1341021060943603,0.0307763083786125,0.2439987659454345,2.204549279355664,0.0181231498718261,-,15.0,558,53,"[{'category': 'group_1', 'number': 47}, {'category': 'group_0', 'number': 1}, {'category': 'group_2', 'number': 2}, {'category': 'group_3', 'number': 3}]"
figure_ascendingmarkersize110_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],110,0.3200616916354811,0.6258981227874756,0.3047851864724619,0.6164991855621338,0.1354061465462578,0.9330644607543944,0.2751483462776714,0.6237702369689941,0.1612,0.222109317779541,48819,7.329774618148804,0.0036,0.1250960826873779,0.0307763083786125,0.2416219711303711,2.204549279355664,0.0179419517517089,-,15.0,871,62,"[{'category': 'group_1', 'number': 51}, {'category': 'group_0', 'number': 1}, {'category': 'group_2', 'number': 6}, {'category': 'group_3', 'number': 4}]"
figure_ascendingmarkersize160_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],160,0.3064006285046492,0.7083146572113037,0.2974783997922999,0.7251813411712646,0.1011835193504661,1.0332205295562744,0.2560477543364156,0.7102756500244141,0.1404,0.2552127838134765,56104,0.2599782943725586,0.0036,0.1232190132141113,0.0307763083786125,0.2448525428771972,2.204549279355664,0.0178496837615966,-,15.0,1053,82,"[{'category': 'group_1', 'number': 60}, {'category': 'group_0', 'number': 9}, {'category': 'group_4', 'number': 2}, {'category': 'group_3', 'number': 6}, {'category': 'group_2', 'number': 5}]"
figure_descendingmarkersize10_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],10,0.2682781422943917,0.388533353805542,0.2671154993141913,0.3910131454467773,0.5356807161183902,7.574155569076538,0.3737457107719593,0.372661828994751,0.7132,0.210522174835205,9635,0.1457800865173339,0.0036,0.1264369487762451,0.0307763083786125,0.2467803955078125,2.204549279355664,0.0166742801666259,-,15.0,147,22,"[{'category': 'group_1', 'number': 2}, {'category': 'group_2', 'number': 2}, {'category': 'group_4', 'number': 1}, {'category': 'group_3', 'number': 6}, {'category': 'group_0', 'number': 11}]"
figure_descendingmarkersize60_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],60,0.1014484374257146,0.4982814788818359,0.0965742730049161,0.5062010288238525,0.455708031066217,0.820098876953125,0.1613650530951581,0.4876086711883545,0.232,0.1921157836914062,37248,0.1742832660675048,0.0036,0.1273374557495117,0.0307763083786125,0.2499971389770507,2.204549279355664,0.0180978775024414,-,15.0,257,76,"[{'category': 'group_1', 'number': 3}, {'category': 'group_0', 'number': 38}, {'category': 'group_2', 'number': 11}, {'category': 'group_4', 'number': 3}, {'category': 'group_3', 'number': 21}]"
figure_descendingmarkersize110_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],110,0.0725096345234075,0.6629638671875,0.0671053821577614,7.634216785430908,0.5121352173145479,0.9217536449432372,0.1223765761090092,0.6453814506530762,0.1612,0.2140100002288818,48819,0.203294038772583,0.0036,0.1289832592010498,0.0307763083786125,0.2454206943511963,2.204549279355664,0.0172927379608154,-,15.0,292,71,"[{'category': 'group_1', 'number': 3}, {'category': 'group_0', 'number': 35}, {'category': 'group_2', 'number': 11}, {'category': 'group_4', 'number': 3}, {'category': 'group_3', 'number': 19}]"
figure_descendingmarkersize160_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber0,2500,5,['cluster' 'linear'],160,0.0603903568048699,0.7070841789245605,0.055201165579796,0.7299776077270508,0.5949544372478965,1.029219150543213,0.1058178952543809,0.702460527420044,0.1404,0.246190071105957,56104,0.2230582237243652,0.0036,0.1238877773284912,0.0307763083786125,0.2475082874298095,2.204549279355664,0.0182805061340332,-,15.0,318,68,"[{'category': 'group_1', 'number': 3}, {'category': 'group_0', 'number': 34}, {'category': 'group_2', 'number': 8}, {'category': 'group_4', 'number': 4}, {'category': 'group_3', 'number': 19}]"
figure_category_basedmarkersize10_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],10,0.514197944481575,0.3924763202667236,0.4425616465741792,0.3822317123413086,0.7073965717592442,0.7538025379180908,0.497761112913934,0.3732905387878418,0.732,0.2516429424285888,8873,0.1369519233703613,0.0072,0.1304528713226318,0.0302227549308125,0.2361080646514892,2.36360955182982,0.0177474021911621,-,15.0,297,4,"[{'category': 'group_2', 'number': 1}, {'category': 'group_0', 'number': 2}, {'category': 'group_3', 'number': 1}]"
figure_category_basedmarkersize60_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],60,0.2794636345738623,0.5110623836517334,0.2315119197609352,0.5045187473297119,0.4834545660125847,0.8302614688873291,0.2729053159503724,0.4934413433074951,0.2932,0.2154567241668701,40158,7.390236377716064,0.0072,0.1381242275238037,0.0302227549308125,0.2538435459136963,2.36360955182982,0.0170605182647705,-,15.0,1004,11,"[{'category': 'group_2', 'number': 7}, {'category': 'group_0', 'number': 3}, {'category': 'group_3', 'number': 1}]"
figure_category_basedmarkersize110_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],110,0.228750971252879,0.6391189098358154,0.1982223197255089,0.6092934608459473,0.410464387160216,0.9318158626556396,0.2214072653829299,0.6093266010284424,0.2016,0.2235729694366455,54663,0.2013630867004394,0.0072,0.1184191703796386,0.0302227549308125,0.2352528572082519,2.36360955182982,0.0167291164398193,-,15.0,1328,13,"[{'category': 'group_2', 'number': 9}, {'category': 'group_0', 'number': 3}, {'category': 'group_3', 'number': 1}]"
figure_category_basedmarkersize160_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],160,0.2023071000616111,0.7278275489807129,0.1832641659032043,0.7166199684143066,0.3662293928145408,1.0461995601654053,0.19451357363564,0.6973536014556885,0.1652,7.45719838142395,64274,0.2299392223358154,0.0072,0.1208486557006836,0.0302227549308125,0.2374970912933349,2.36360955182982,0.0178287029266357,-,15.0,1482,16,"[{'category': 'group_2', 'number': 9}, {'category': 'group_0', 'number': 3}, {'category': 'group_3', 'number': 2}, {'category': 'group_4', 'number': 2}]"
figure_ascendingmarkersize10_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],10,0.6949959602470281,0.3892855644226074,0.6979360174778736,0.4103999137878418,0.6279122721302001,0.720245361328125,0.6521329676916958,0.3812341690063476,0.732,0.2335278987884521,8873,0.1465511322021484,0.0072,0.1272361278533935,0.0302227549308125,0.2342548370361328,2.3636095518298204,0.0183894634246826,-,15.0,172,4,"[{'category': 'group_3', 'number': 3}, {'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize60_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],60,0.4883185037536793,0.5279297828674316,0.5224450515580393,0.5062136650085449,0.3309628711827737,7.67700982093811,0.4513069482016101,0.5002572536468506,0.2932,0.238440990447998,40158,0.1769535541534423,0.0072,0.1271173954010009,0.0302227549308125,0.2359445095062255,2.3636095518298204,0.0181009769439697,-,15.0,331,4,"[{'category': 'group_3', 'number': 3}, {'category': 'group_0', 'number': 1}]"
figure_ascendingmarkersize110_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],110,0.4339770622675006,0.6301746368408203,0.493033725593067,0.6129114627838135,0.2342673553077606,0.9634008407592772,0.3944002539002753,0.6120285987854004,0.2016,0.2351312637329101,54663,0.2024846076965332,0.0072,0.1311011314392089,0.0302227549308125,0.238551378250122,2.3636095518298204,0.0181591510772705,-,15.0,535,5,"[{'category': 'group_3', 'number': 3}, {'category': 'group_0', 'number': 1}, {'category': 'group_4', 'number': 1}]"
figure_ascendingmarkersize160_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],160,0.4056014391722312,7.825977802276611,0.4819316331024881,0.6946272850036621,0.1788400392770561,1.0400137901306152,0.3645630540072729,0.7044565677642822,0.1652,0.2509317398071289,64274,0.2301681041717529,0.0072,0.1179685592651367,0.0302227549308125,0.2306418418884277,2.3636095518298204,0.0173470973968505,-,15.0,709,5,"[{'category': 'group_3', 'number': 3}, {'category': 'group_0', 'number': 1}, {'category': 'group_4', 'number': 1}]"
figure_descendingmarkersize10_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],10,0.3435932508333333,0.3783025741577148,0.2200091512485453,0.3847808837890625,0.8622457814616298,0.7319800853729248,0.364367771523845,0.3710319995880127,0.732,0.234384536743164,8873,0.1365652084350586,0.0072,7.480010271072388,0.0302227549308125,0.2358849048614502,2.3636095518298204,0.0166742801666259,-,15.0,157,6,"[{'category': 'group_3', 'number': 1}, {'category': 'group_1', 'number': 2}, {'category': 'group_4', 'number': 1}, {'category': 'group_0', 'number': 1}, {'category': 'group_2', 'number': 1}]"
figure_descendingmarkersize60_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],60,0.1381478974222313,0.5049257278442383,0.0636051566394597,0.4989902973175049,1.2809008471218526,0.820763111114502,0.1466920229213963,0.5054621696472168,0.2932,0.2141740322113037,40158,0.1818008422851562,0.0072,0.129692792892456,0.0302227549308125,0.2355272769927978,2.3636095518298204,0.0171389579772949,-,15.0,185,21,"[{'category': 'group_3', 'number': 2}, {'category': 'group_1', 'number': 2}, {'category': 'group_0', 'number': 7}, {'category': 'group_2', 'number': 7}, {'category': 'group_4', 'number': 3}]"
figure_descendingmarkersize110_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],110,0.0960180827967592,0.6228992938995361,0.0402633448378169,0.6152493953704834,5.901439757697516,0.9306542873382568,0.1026599714442287,0.6036543846130371,0.2016,0.2329294681549072,54663,7.3554604053497314,0.0072,0.1356153488159179,0.0302227549308125,0.2350351810455322,2.3636095518298204,0.0182318687438964,-,15.0,193,26,"[{'category': 'group_3', 'number': 3}, {'category': 'group_1', 'number': 2}, {'category': 'group_0', 'number': 9}, {'category': 'group_2', 'number': 9}, {'category': 'group_4', 'number': 3}]"
figure_descendingmarkersize160_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber1,2500,5,['lip_cluster' 'cluster' 'three_order'],160,0.0773271782663227,0.7248380184173584,0.0316987268529361,0.7144315242767334,-2.902516914101797,1.095381736755371,0.0831421198843193,0.7114882469177246,0.1652,0.2503194808959961,64274,0.2368853092193603,0.0072,0.1221287250518798,0.0302227549308125,0.2360892295837402,2.3636095518298204,0.0181536674499511,-,15.0,194,27,"[{'category': 'group_3', 'number': 4}, {'category': 'group_1', 'number': 2}, {'category': 'group_0', 'number': 9}, {'category': 'group_2', 'number': 9}, {'category': 'group_4', 'number': 3}]"
figure_category_basedmarkersize10_clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber5_datanumber500_testnumbercategorylarge_repeatnumber2,2500,5,['cluster' 'three_order'],10,0.6560382836427614,0.3870675563812256,0.61905163015298,0.3817217350006103,0.7179358954719599,0.7235863208770752,0.6413237588228313,7.648240804672241,0.7728,0.2443363666534423,8035,0.137852668762207,0.0072,0.1337573528289795,0.0306701152042692,0.2054884433746338,2.7279863219982903,0.0180165767669677,-,15.0,258,5,"[{'category': 'group_1', 'number': 3}, {'category': 'group_4', 'number': 2}]"
